type,concentration_M,concentration_label,Raman_shift_cm-1,intensity_mean_of_replicate_means,intensity_sd_across_replicates,n_replicates,cv_percent
sample,1e-12,1pM,416.86811890927754,290.5598589893893,32.86555183346035,3,11.311112260231562
sample,1e-12,1pM,420.7938056014259,181.9531415189402,14.55446796290163,3,7.999019880284176
sample,1e-12,1pM,424.71949229357415,137.04103738458483,9.245588756003057,3,6.74658403968201
sample,1e-12,1pM,428.6451789857224,112.1805831204132,14.608888273561522,3,13.02265317865261
sample,1e-12,1pM,432.57086567787076,123.77582377159136,23.948629495169858,3,19.348390311958862
sample,1e-12,1pM,436.496552370019,172.77412120093535,20.900496926183607,3,12.097006647121905
sample,1e-12,1pM,440.42223906216725,198.84851251102756,19.349259858200814,3,9.730653558259712
sample,1e-12,1pM,444.3479257543156,147.43461019298084,31.73946962733272,3,21.527828225535465
sample,1e-12,1pM,448.27361244646386,66.76776617099351,52.82506355723748,3,79.11761406237778
sample,1e-12,1pM,452.1992991386122,101.55333468484109,22.548849806597623,3,22.203948178142397
sample,1e-12,1pM,456.12498583076047,125.85365863141631,30.624375400369136,3,24.333321520717796
sample,1e-12,1pM,460.0506725229087,104.30770999747726,1.7086537190697342,3,1.6380895708582415
sample,1e-12,1pM,463.9763592150571,148.79051507780068,3.5536827853101776,3,2.3883799202200504
sample,1e-12,1pM,467.9020459072053,153.09704892945487,10.26815554569414,3,6.706958506055575
sample,1e-12,1pM,471.82773259935357,116.49677999742333,16.318413151825204,3,14.007608752951056
sample,1e-12,1pM,475.7534192915019,158.46808643486995,43.144840725290756,3,27.226201625791198
sample,1e-12,1pM,479.6791059836502,247.97796598745222,73.47670634088445,3,29.630336731047468
sample,1e-12,1pM,483.60479267579854,280.73661778073546,85.07684275987502,3,30.304861343853204
sample,1e-12,1pM,487.5304793679468,280.1867381422999,98.5222939886773,3,35.16308253627632
sample,1e-12,1pM,491.45616606009503,227.69616302211435,76.0843785352982,3,33.41487073188349
sample,1e-12,1pM,495.3818527522434,180.23721914168274,60.136849646278286,3,33.36538919800204
sample,1e-12,1pM,499.30753944439164,184.8870248438143,58.0544402463007,3,31.39995372598101
sample,1e-12,1pM,503.2332261365399,190.2045526488769,62.86962614119936,3,33.05369154715161
sample,1e-12,1pM,507.15891282868824,208.4818871087466,81.10874866132879,3,38.904458217524436
sample,1e-12,1pM,511.0845995208365,159.98454321867783,61.07404453684352,3,38.17496572363452
sample,1e-12,1pM,515.0102862129849,91.19379440170378,44.308081147620754,3,48.586728338603855
sample,1e-12,1pM,518.9359729051331,116.95477966955104,53.54314440661392,3,45.78106560321602
sample,1e-12,1pM,522.8616595972813,205.00840037066496,59.74303985517352,3,29.141752117062158
sample,1e-12,1pM,526.7873462894297,247.94938069639088,60.11854203640223,3,24.246296509212176
sample,1e-12,1pM,530.713032981578,221.90743121868513,46.935705168472424,3,21.151029017238393
sample,1e-12,1pM,534.6387196737262,169.03240973573705,22.451460000262102,3,13.282340372099297
sample,1e-12,1pM,538.5644063658746,207.56019821826166,47.889606984945246,3,23.072635021569276
sample,1e-12,1pM,542.4900930580228,251.9160720276625,72.33764314988075,3,28.71497740006738
sample,1e-12,1pM,546.415779750171,203.67757361822214,39.28700234256836,3,19.28882087735825
sample,1e-12,1pM,550.3414664423194,258.9373853000006,34.8773985659514,3,13.469433363414488
sample,1e-12,1pM,554.2671531344677,330.65735908453445,67.89773882032654,3,20.534168363380683
sample,1e-12,1pM,558.192839826616,218.63841776486913,32.127624241473434,3,14.694409413456572
sample,1e-12,1pM,562.1185265187643,57.8692739809976,42.760725438887256,3,73.89193348603008
sample,1e-12,1pM,566.0442132109125,136.36563205985536,29.10418109465224,3,21.34275378262278
sample,1e-12,1pM,569.9698999030609,261.32386307306143,73.56600623819956,3,28.15127764188601
sample,1e-12,1pM,573.8955865952091,197.48176812453008,39.72135437578589,3,20.1139349485356
sample,1e-12,1pM,577.8212732873574,131.56900606132152,25.299185483808127,3,19.228833781731783
sample,1e-12,1pM,581.7469599795057,153.9801445987654,42.91337082320948,3,27.8694184467947
sample,1e-12,1pM,585.672646671654,192.98566276210582,63.95122659647356,3,33.13781225049163
sample,1e-12,1pM,589.5983333638023,139.63667652734156,41.53681692848918,3,29.746351718959783
sample,1e-12,1pM,593.5240200559506,104.31936011342954,34.29391842429684,3,32.8739731407555
sample,1e-12,1pM,597.4497067480988,165.70613338539832,21.99133180016943,3,13.271284140715613
sample,1e-12,1pM,601.3753934402472,209.26037050785112,54.955624349499224,3,26.26184031698318
sample,1e-12,1pM,605.3010801323954,185.38115800195644,25.334741383631968,3,13.666297943486034
sample,1e-12,1pM,609.2267668245437,120.994178402999,12.376995935832646,3,10.22941442240982
sample,1e-12,1pM,613.152453516692,127.01348987110589,16.410521856179347,3,12.920298365813625
sample,1e-12,1pM,617.0781402088403,165.3431984849357,23.949475939518535,3,14.484705847577125
sample,1e-12,1pM,621.0038269009887,169.51051978721253,49.53619696911716,3,29.223081276194662
sample,1e-12,1pM,624.9295135931369,143.60126482610255,43.68127940628244,3,30.41845032436125
sample,1e-12,1pM,628.8552002852852,147.40222407145237,26.366941823186508,3,17.88775033028354
sample,1e-12,1pM,632.7808869774335,225.83225490791054,63.20258825388475,3,27.98651958714108
sample,1e-12,1pM,636.7065736695818,219.30683657805488,43.90007894624673,3,20.017651812063768
sample,1e-12,1pM,640.63226036173,200.99655270012974,15.79407220862855,3,7.857882136014543
sample,1e-12,1pM,644.5579470538784,209.90103721588562,10.688666343417358,3,5.092240841298913
sample,1e-12,1pM,648.4836337460266,170.15496305903466,3.3038990827295684,3,1.9417000969776548
sample,1e-12,1pM,652.409320438175,189.74759301940637,18.843724629477983,3,9.930942643130523
sample,1e-12,1pM,656.3350071303232,214.07152958519666,34.292830273575234,3,16.019332575435865
sample,1e-12,1pM,660.2606938224715,156.97015652657777,5.5271138907409645,3,3.5211240232184697
sample,1e-12,1pM,664.1863805146198,114.87852697058956,17.173677661135933,3,14.949423633828996
sample,1e-12,1pM,668.1120672067681,161.01270213345776,13.474648133468465,3,8.368686417236699
sample,1e-12,1pM,672.0377538989163,205.81828078514323,18.51568941135695,3,8.996134522513941
sample,1e-12,1pM,675.9634405910647,214.07836991989302,26.0040032972252,3,12.14695501790104
sample,1e-12,1pM,679.8891272832129,203.33606708161037,21.705490607423798,3,10.674687928685149
sample,1e-12,1pM,683.8148139753612,182.5192584247609,20.490158656867866,3,11.226299533380162
sample,1e-12,1pM,687.7405006675095,181.0409654432859,26.713799114083677,3,14.755665409027118
sample,1e-12,1pM,691.6661873596578,181.9114522994461,31.55323927192344,3,17.345383632022994
sample,1e-12,1pM,695.5918740518061,211.95390728186192,42.87501425443883,3,20.22846136892513
sample,1e-12,1pM,699.5175607439544,262.9038867183462,57.69939651978632,3,21.946954546777295
sample,1e-12,1pM,703.4432474361026,276.0936894841868,29.738010698651518,3,10.770985296407781
sample,1e-12,1pM,707.368934128251,269.42541786727367,24.474508489959696,3,9.0839641945054
sample,1e-12,1pM,711.2946208203992,265.1598996081079,39.225841533895085,3,14.79327816606839
sample,1e-12,1pM,715.2203075125475,259.17081885637606,43.46322840505231,3,16.770108840508854
sample,1e-12,1pM,719.1459942046959,217.27580550850965,55.11731265422788,3,25.367441407123998
sample,1e-12,1pM,723.0716808968441,128.51712341597653,28.672929592575542,3,22.310590861708537
sample,1e-12,1pM,726.9973675889925,110.74293718057856,28.41675509311294,3,25.66010602263175
sample,1e-12,1pM,730.9230542811407,194.72911920099705,39.451840431123735,3,20.259856662938027
sample,1e-12,1pM,734.848740973289,256.5815511428263,29.60118119785872,3,11.536753545223212
sample,1e-12,1pM,738.7744276654373,263.67268091512307,41.26135350877159,3,15.648702537390944
sample,1e-12,1pM,742.7001143575856,244.74371396141999,44.7254327958459,3,18.274394905560747
sample,1e-12,1pM,746.6258010497338,210.53240460751275,24.126474493822965,3,11.459743947161483
sample,1e-12,1pM,750.5514877418822,136.25607164873014,14.80127762899001,3,10.862838954544271
sample,1e-12,1pM,754.4771744340304,106.14024664054575,12.396648841338324,3,11.67949880813899
sample,1e-12,1pM,758.4028611261788,150.02727964131535,15.126113579222496,3,10.082242119823777
sample,1e-12,1pM,762.328547818327,181.34920194890972,16.202855265813195,3,8.934616249581245
sample,1e-12,1pM,766.2542345104753,226.67706638316167,36.03865483309481,3,15.898677095184023
sample,1e-12,1pM,770.1799212026236,301.5230347249908,46.005047333160505,3,15.257556483245198
sample,1e-12,1pM,774.1056078947719,335.4170704060514,49.78205571324206,3,14.84183725442971
sample,1e-12,1pM,778.0312945869201,270.0645543962855,41.668722371378195,3,15.429171171509843
sample,1e-12,1pM,781.9569812790685,261.1989680908607,65.16367457943394,3,24.947906592328536
sample,1e-12,1pM,785.8826679712167,196.88774098176103,32.826803978182575,3,16.672853177396927
sample,1e-12,1pM,789.808354663365,140.09197048123085,13.700875979000271,3,9.779915245632067
sample,1e-12,1pM,793.7340413555133,281.29367880966726,65.09825666264973,3,23.14245273413961
sample,1e-12,1pM,797.6597280476616,406.36777149906516,116.76369193411941,3,28.73350204505281
sample,1e-12,1pM,801.58541473981,424.887261243668,111.33846486546753,3,26.204236987377268
sample,1e-12,1pM,805.5111014319582,354.2849493515077,96.14625490817991,3,27.138114414447607
sample,1e-12,1pM,809.4367881241064,338.1599456081683,87.12658094679375,3,25.764902697183658
sample,1e-12,1pM,813.3624748162548,298.70649538683466,63.71845814989151,3,21.33146052528052
sample,1e-12,1pM,817.288161508403,223.6788465488297,42.29247615594096,3,18.907678043085937
sample,1e-12,1pM,821.2138482005513,210.41453933311638,39.67761969464934,3,18.856881192907483
sample,1e-12,1pM,825.1395348926997,257.78659524930407,52.874673265094486,3,20.51102510352009
sample,1e-12,1pM,829.0652215848479,296.4501603344485,68.23059262394074,3,23.015873071873024
sample,1e-12,1pM,832.9909082769963,224.30600220576446,48.242405659050014,3,21.507407374143924
sample,1e-12,1pM,836.9165949691445,169.3165777617023,18.24190055606351,3,10.773841993037047
sample,1e-12,1pM,840.8422816612928,187.632798910972,21.58441431056506,3,11.503540125096373
sample,1e-12,1pM,844.7679683534411,212.0736238301687,33.40889495254826,3,15.75344182325216
sample,1e-12,1pM,848.6936550455894,140.94575651286527,13.926850590606767,3,9.8810002763975
sample,1e-12,1pM,852.6193417377376,119.62355299008225,15.358651973159741,3,12.839153819844407
sample,1e-12,1pM,856.545028429886,153.39237217012396,39.50305450657329,3,25.752945826250972
sample,1e-12,1pM,860.4707151220342,133.88656225903264,34.412435171135066,3,25.70268038143868
sample,1e-12,1pM,864.3964018141826,140.37358717788803,10.032869533350173,3,7.147263053580049
sample,1e-12,1pM,868.3220885063308,202.7342148872584,20.235881250503734,3,9.981483027794306
sample,1e-12,1pM,872.2477751984791,344.5341785844351,59.8947579023986,3,17.384271757444864
sample,1e-12,1pM,876.1734618906274,379.24481066516734,73.3946752482853,3,19.352848920874216
sample,1e-12,1pM,880.0991485827757,311.41856951923234,25.739492126875493,3,8.265239984440264
sample,1e-12,1pM,884.0248352749239,296.3834621024695,28.2548969570292,3,9.533223195584561
sample,1e-12,1pM,887.9505219670723,329.88951968908833,71.52765692247111,3,21.6823065461079
sample,1e-12,1pM,891.8762086592205,267.04839820172145,35.95562036069967,3,13.464083889969533
sample,1e-12,1pM,895.8018953513689,146.22350666606988,20.0918747851728,3,13.740523150669985
sample,1e-12,1pM,899.7275820435171,221.09951383579246,21.01581348158051,3,9.505137807398645
sample,1e-12,1pM,903.6532687356654,308.7505535007769,57.19523122089447,3,18.52473803605685
sample,1e-12,1pM,907.5789554278138,292.4685992647988,49.08819462322534,3,16.784090581560612
sample,1e-12,1pM,911.504642119962,190.4284826335596,25.89957920683569,3,13.600685595271004
sample,1e-12,1pM,915.4303288121102,144.99298341696075,24.608060513738284,3,16.97189749035795
sample,1e-12,1pM,919.3560155042586,227.84794133372657,46.19486276286237,3,20.27442622147778
sample,1e-12,1pM,923.2817021964069,263.7703251691181,35.64351614847781,3,13.513087996394109
sample,1e-12,1pM,927.2073888885551,309.6603860788762,34.72085993990635,3,11.212561083309607
sample,1e-12,1pM,931.1330755807033,333.36657092168394,69.32534926770664,3,20.79553120039528
sample,1e-12,1pM,935.0587622728518,341.9179007303255,47.266901765125056,3,13.824050061188517
sample,1e-12,1pM,938.9844489650001,328.78671838412725,37.44067543235292,3,11.387526727466627
sample,1e-12,1pM,942.9101356571483,279.9497404381644,63.19126666790152,3,22.572361227768056
sample,1e-12,1pM,946.8358223492966,223.09943791495652,34.077171228437976,3,15.274431682534262
sample,1e-12,1pM,950.7615090414448,198.987544062129,42.22480806957427,3,21.21982472249148
sample,1e-12,1pM,954.6871957335933,284.6898485021718,72.64687064244433,3,25.517899926765438
sample,1e-12,1pM,958.6128824257415,332.40310073717137,73.07003676019643,3,21.98235714352507
sample,1e-12,1pM,962.5385691178898,334.4616043503659,71.19512292426292,3,21.286486101311144
sample,1e-12,1pM,966.464255810038,311.2854813354379,63.79598127602784,3,20.494364530699706
sample,1e-12,1pM,970.3899425021863,254.32456611381352,56.56939034230066,3,22.242990996388894
sample,1e-12,1pM,974.3156291943345,259.8192040691616,46.975820012301185,3,18.080195488473837
sample,1e-12,1pM,978.241315886483,233.13679532289856,26.805522353523514,3,11.497765642869627
sample,1e-12,1pM,982.1670025786312,238.17996500217444,6.361346205105915,3,2.6708149885939565
sample,1e-12,1pM,986.0926892707795,242.1150972950247,16.609291590686258,3,6.8600809186414855
sample,1e-12,1pM,990.0183759629277,197.95957846881424,28.331197581726773,3,14.311607349775175
sample,1e-12,1pM,993.944062655076,204.82216902221842,26.370363855835556,3,12.87476056997277
sample,1e-12,1pM,997.8697493472245,185.1473387490496,29.917473654539332,3,16.158738146968318
sample,1e-12,1pM,1001.7954360393727,177.4040875702852,25.18946239782782,3,14.198918831477362
sample,1e-12,1pM,1005.721122731521,170.34220086864502,33.43309614492908,3,19.627019009053516
sample,1e-12,1pM,1009.6468094236692,179.5077294161185,10.770507248221314,3,6.000024223611064
sample,1e-12,1pM,1013.5724961158174,175.24352333244553,37.332703868690864,3,21.303328738642684
sample,1e-12,1pM,1017.4981828079659,176.45751686059148,17.23119230453108,3,9.765065615280314
sample,1e-12,1pM,1021.4238695001142,154.05388521698822,27.45057113186884,3,17.818811316056145
sample,1e-12,1pM,1025.3495561922625,83.24683112714877,40.37204088670031,3,48.49679001599141
sample,1e-12,1pM,1029.2752428844108,118.7451754692331,34.02478508424376,3,28.65361472564381
sample,1e-12,1pM,1033.200929576559,174.26049530859407,22.792021899880755,3,13.079282174378575
sample,1e-12,1pM,1037.1266162687073,169.93168946478468,22.269429056750745,3,13.104930061538456
sample,1e-12,1pM,1041.0523029608557,114.59775786664424,50.3589915419673,3,43.94413335780036
sample,1e-12,1pM,1044.977989653004,129.13506227112651,50.45117251135672,3,39.06853152355444
sample,1e-12,1pM,1048.9036763451522,183.04897777941915,20.281372029299128,3,11.07975159180563
sample,1e-12,1pM,1052.8293630373005,145.45803478400595,11.659837536814553,3,8.01594601090859
sample,1e-12,1pM,1056.7550497294487,113.09459845447729,11.233226341495834,3,9.932593152110107
sample,1e-12,1pM,1060.6807364215972,109.890974474897,57.954726678774456,3,52.738386346745315
sample,1e-12,1pM,1064.6064231137454,241.00279389403886,121.59949365368942,3,50.45563650484185
sample,1e-12,1pM,1068.5321098058937,577.0921263389215,259.4191264343445,3,44.95280988844921
sample,1e-12,1pM,1072.457796498042,979.1098715798998,424.00484068125206,3,43.30513387604543
sample,1e-12,1pM,1076.3834831901902,1263.212572069767,520.4551219082576,3,41.20091371917671
sample,1e-12,1pM,1080.3091698823384,1289.7473677274818,492.1972372323426,3,38.16229825687396
sample,1e-12,1pM,1084.234856574487,1003.2893568673247,296.4649768450627,3,29.549299493293375
sample,1e-12,1pM,1088.1605432666352,560.3499641064991,93.84907197291714,3,16.748296240647274
sample,1e-12,1pM,1092.0862299587834,267.08449653370286,14.570835531523143,3,5.455515284723566
sample,1e-12,1pM,1096.0119166509317,124.67374508496398,47.304112374983625,3,37.942320849306576
sample,1e-12,1pM,1099.93760334308,73.59808328917717,65.34498348452345,3,88.7862571471785
sample,1e-12,1pM,1103.8632900352284,71.09015237227904,60.864596711848854,3,85.61607294512208
sample,1e-12,1pM,1107.7889767273766,52.608759111704025,58.12653581343794,3,110.48832322773103
sample,1e-12,1pM,1111.7146634195249,31.799197898564984,45.99322652108877,3,144.6364360126339
sample,1e-12,1pM,1115.6403501116731,15.187848535751078,54.8186788220415,3,360.937750287688
sample,1e-12,1pM,1119.5660368038214,43.90639766078467,42.423022976981194,3,96.62150674427029
sample,1e-12,1pM,1123.4917234959698,51.39325493469115,31.889053171842157,3,62.049101992792075
sample,1e-12,1pM,1127.417410188118,22.767965314423446,62.92352106406905,3,276.36866182419544
sample,1e-12,1pM,1131.3430968802663,103.38700653095391,108.33143765500803,3,104.78244925543305
sample,1e-12,1pM,1135.2687835724146,262.49634710287467,193.23446761138828,3,73.61415491837604
sample,1e-12,1pM,1139.1944702645628,337.98788331409787,201.2147992946007,3,59.533139863362614
sample,1e-12,1pM,1143.120156956711,289.187641472475,158.9576538465569,3,54.96695952744805
sample,1e-12,1pM,1147.0458436488595,229.71788604798758,95.50208303177266,3,41.57363828945495
sample,1e-12,1pM,1150.9715303410078,222.61822530029508,42.422346205543086,3,19.05609756268543
sample,1e-12,1pM,1154.897217033156,196.6626411612128,29.689577329050415,3,15.096704261544314
sample,1e-12,1pM,1158.8229037253043,171.83365234379107,15.238886853188859,3,8.868394895488871
sample,1e-12,1pM,1162.7485904174525,184.777336323173,12.093928250264598,3,6.545136157343715
sample,1e-12,1pM,1166.674277109601,278.4593825947509,41.369841312456906,3,14.856687868429091
sample,1e-12,1pM,1170.5999638017493,338.10430135975395,63.92492247657467,3,18.90686460346344
sample,1e-12,1pM,1174.5256504938975,320.11134066723463,71.29676448326711,3,22.272489420292747
sample,1e-12,1pM,1178.4513371860457,336.41640310578265,81.7448895410488,3,24.298722888177654
sample,1e-12,1pM,1182.377023878194,406.3148658988492,117.94118471278678,3,29.027041492040283
sample,1e-12,1pM,1186.3027105703422,472.99172796913757,138.37524340072014,3,29.25531995979199
sample,1e-12,1pM,1190.2283972624907,359.79547248053245,75.3361962124118,3,20.938617068475768
sample,1e-12,1pM,1194.154083954639,229.40082341499362,22.45128607836924,3,9.786924800071064
sample,1e-12,1pM,1198.0797706467872,191.88167247894089,31.24256175937054,3,16.282202127876193
sample,1e-12,1pM,1202.0054573389355,160.509099211213,23.4897906381294,3,14.634553899788147
sample,1e-12,1pM,1205.9311440310837,139.78723183913405,9.931266402999713,3,7.104559030418836
sample,1e-12,1pM,1209.8568307232322,132.74408042765484,25.2837145198313,3,19.046961972523405
sample,1e-12,1pM,1213.7825174153804,236.48567988342464,60.93285586290691,3,25.765981218373856
sample,1e-12,1pM,1217.7082041075287,351.7225125898871,92.76909427729481,3,26.375648687994204
sample,1e-12,1pM,1221.633890799677,319.98326343677695,77.26124305087065,3,24.14540130038273
sample,1e-12,1pM,1225.5595774918252,215.3037338524803,43.33509558923677,3,20.127424087744195
sample,1e-12,1pM,1229.4852641839736,247.37304229739948,27.809928628637028,3,11.24210155252207
sample,1e-12,1pM,1233.410950876122,350.1203675542833,52.58274765566381,3,15.018477223411255
sample,1e-12,1pM,1237.3366375682701,313.3566338355785,45.175393844332646,3,14.416606819958579
sample,1e-12,1pM,1241.2623242604184,329.5031210386223,45.85336168646371,3,13.915911188315896
sample,1e-12,1pM,1245.1880109525666,423.5365329812771,90.007007804534,3,21.251297301551283
sample,1e-12,1pM,1249.1136976447149,369.5113240130061,74.79391115983049,3,20.241304203493875
sample,1e-12,1pM,1253.0393843368633,259.82864341146905,29.04900407834221,3,11.180062250619425
sample,1e-12,1pM,1256.9650710290116,249.02178669475907,49.59754346106218,3,19.916949484366548
sample,1e-12,1pM,1260.8907577211598,282.5639712491429,47.70551722408359,3,16.883085629491166
sample,1e-12,1pM,1264.816444413308,264.262200857098,38.596923409214035,3,14.60554074098764
sample,1e-12,1pM,1268.7421311054563,221.58325034236918,55.54689651352326,3,25.06818382151969
sample,1e-12,1pM,1272.6678177976048,143.56592899858444,33.00492319630736,3,22.98938433828042
sample,1e-12,1pM,1276.593504489753,129.0322769669536,21.086461411234733,3,16.342005199703
sample,1e-12,1pM,1280.5191911819013,237.82337344131489,52.679753616120834,3,22.15078898841709
sample,1e-12,1pM,1284.4448778740496,234.46628809145696,52.450130509335104,3,22.37000932469924
sample,1e-12,1pM,1288.3705645661978,159.9690848698717,16.367914456924602,3,10.231923543376666
sample,1e-12,1pM,1292.296251258346,167.29813749660994,30.902822249710432,3,18.47170728385224
sample,1e-12,1pM,1296.2219379504945,217.41219539707484,67.40706845439325,3,31.004272014862412
sample,1e-12,1pM,1300.1476246426428,227.3165822061881,64.63516759516894,3,28.43398707118579
sample,1e-12,1pM,1304.073311334791,244.78877861013768,62.14906497584863,3,25.38885374105739
sample,1e-12,1pM,1307.9989980269393,337.6760789071214,77.53419781152465,3,22.961116482536095
sample,1e-12,1pM,1311.9246847190875,280.14725944898936,54.42509626260928,3,19.427317036638467
sample,1e-12,1pM,1315.850371411236,178.44322509592905,7.169349153201582,3,4.01772000553533
sample,1e-12,1pM,1319.7760581033842,230.44275613056516,22.266869052769717,3,9.662646562061454
sample,1e-12,1pM,1323.7017447955325,328.6134501409553,69.9625347951582,3,21.290222528976983
sample,1e-12,1pM,1327.6274314876807,342.0695317372816,49.7064772372065,3,14.531103365084963
sample,1e-12,1pM,1331.553118179829,282.59302010076016,43.0030431106665,3,15.217305471781831
sample,1e-12,1pM,1335.4788048719774,273.9417201449333,44.18103699881089,3,16.127896464779514
sample,1e-12,1pM,1339.4044915641257,231.6509094174581,44.272206837553924,3,19.111605021921573
sample,1e-12,1pM,1343.330178256274,211.74236393193658,58.63123693593884,3,27.68989438258351
sample,1e-12,1pM,1347.2558649484222,191.05057686643428,62.928608287021426,3,32.9381932884796
sample,1e-12,1pM,1351.1815516405704,147.1517370340992,43.550282729076386,3,29.59549347282565
sample,1e-12,1pM,1355.1072383327187,173.31966668539897,47.92185483287349,3,27.649403988214914
sample,1e-12,1pM,1359.0329250248672,230.8534670586412,83.53713661362146,3,36.18621703108381
sample,1e-12,1pM,1362.9586117170154,273.0164319618714,72.06034331150973,3,26.39414147847828
sample,1e-12,1pM,1366.8842984091636,255.26115319461906,63.44021110957428,3,24.853061390506795
sample,1e-12,1pM,1370.809985101312,267.70613867553715,77.50412889423619,3,28.951195993369456
sample,1e-12,1pM,1374.7356717934601,279.46108447876344,94.23536071049739,3,33.72038754027609
sample,1e-12,1pM,1378.6613584856086,286.1978265928681,125.75453032007222,3,43.93972233023448
sample,1e-12,1pM,1382.5870451777569,308.83282832441995,147.7140209819866,3,47.829766603315015
sample,1e-12,1pM,1386.512731869905,324.4392720742418,182.3787593418048,3,56.21352747335436
sample,1e-12,1pM,1390.4384185620534,315.4327632894197,177.0860387252658,3,56.14066112808443
sample,1e-12,1pM,1394.3641052542016,262.21370859898457,116.78740691199312,3,44.539016490019385
sample,1e-12,1pM,1398.28979194635,278.6477711361498,104.04599188569095,3,37.33961031213601
sample,1e-12,1pM,1402.2154786384983,313.5994623863906,118.96318573808787,3,37.93475436240115
sample,1e-12,1pM,1406.1411653306466,225.36446330080966,92.83391230306573,3,41.19279097661189
sample,1e-12,1pM,1410.0668520227948,85.31826733626949,51.43478600569764,3,60.285783586034334
sample,1e-12,1pM,1413.992538714943,127.54955924850641,56.487900762382,3,44.28702152731544
sample,1e-12,1pM,1417.9182254070913,265.0793606849248,118.95947126170155,3,44.87692702831648
sample,1e-12,1pM,1421.8439120992398,307.8892591175883,138.96455142492658,3,45.13458891784646
sample,1e-12,1pM,1425.769598791388,335.8465652224367,174.9630543516285,3,52.0961273597506
sample,1e-12,1pM,1429.6952854835363,380.3676957965352,226.45677314930452,3,59.53627914565066
sample,1e-12,1pM,1433.6209721756845,348.26087711791524,172.3217486789197,3,49.48065085719476
sample,1e-12,1pM,1437.5466588678328,275.88377259488203,137.35212217926136,3,49.78622732586534
sample,1e-12,1pM,1441.4723455599812,255.7994807814177,139.63151350724493,3,54.58631623516114
sample,1e-12,1pM,1445.3980322521295,170.0524097076836,71.46472346221177,3,42.02511660085151
sample,1e-12,1pM,1449.3237189442777,129.48745771010303,47.322226026377805,3,36.54579900110709
sample,1e-12,1pM,1453.249405636426,195.39603783868424,66.22439748029237,3,33.8923952669737
sample,1e-12,1pM,1457.1750923285742,209.25140451161477,40.53953301313787,3,19.373601390038782
sample,1e-12,1pM,1461.1007790207225,233.91637802054402,33.87798641431387,3,14.482947581951056
sample,1e-12,1pM,1465.026465712871,246.2817947227661,42.797839988395765,3,17.37758977945257
sample,1e-12,1pM,1468.9521524050192,187.8515642199428,20.07383677410954,3,10.686009912915303
sample,1e-12,1pM,1472.8778390971675,156.46001063886584,15.008561884940757,3,9.59258651693618
sample,1e-12,1pM,1476.8035257893157,204.36109019312548,26.30468072759621,3,12.871667841827296
sample,1e-12,1pM,1480.729212481464,254.1876884510232,35.87524678786004,3,14.1136838713463
sample,1e-12,1pM,1484.6548991736124,201.30282337669087,20.234142736521356,3,10.051594109367219
sample,1e-12,1pM,1488.5805858657607,155.18525957405856,19.47849490872606,3,12.551768745426752
sample,1e-12,1pM,1492.506272557909,254.26992655366791,41.46405487965486,3,16.30710144988506
sample,1e-12,1pM,1496.4319592500572,312.5603862415447,66.78602415176698,3,21.367398778473213
sample,1e-12,1pM,1500.3576459422054,208.7733938148352,9.307019400142027,3,4.457952821515459
sample,1e-12,1pM,1504.2833326343539,141.6761208645752,18.75810664017588,3,13.240132864808107
sample,1e-12,1pM,1508.2090193265021,201.4124243651745,21.351039566890773,3,10.60065665471554
sample,1e-12,1pM,1512.1347060186504,238.92236511060585,47.428637852237365,3,19.85106661332476
sample,1e-12,1pM,1516.0603927107986,229.18957793288078,36.038620804506294,3,15.724371557183272
sample,1e-12,1pM,1519.9860794029469,192.4519794508761,39.475591743705074,3,20.51191775545303
sample,1e-12,1pM,1523.9117660950951,146.95806785887746,11.51834052742404,3,7.8378415661296
sample,1e-12,1pM,1527.8374527872436,163.03002548756876,7.894933424037371,3,4.842625400091942
sample,1e-12,1pM,1531.7631394793918,219.9816955688046,45.289961677475695,3,20.588059183910673
sample,1e-12,1pM,1535.68882617154,246.2016030454768,39.155563204833186,3,15.903862005967778
sample,1e-12,1pM,1539.6145128636883,225.4732773921664,17.346543111015166,3,7.693392011526168
sample,1e-12,1pM,1543.5401995558366,284.7754573906489,24.87055860372535,3,8.733392558337092
sample,1e-12,1pM,1547.465886247985,378.9727358514917,66.83731520692946,3,17.63644423041584
sample,1e-12,1pM,1551.3915729401333,337.3401567915502,82.32279984324607,3,24.403498423140626
sample,1e-12,1pM,1555.3172596322815,197.32787553631104,17.28078383583285,3,8.757396180780828
sample,1e-12,1pM,1559.2429463244298,205.19389790898086,30.363232740443863,3,14.797337079639801
sample,1e-12,1pM,1563.168633016578,398.448333081408,116.2075668537066,3,29.165027735218036
sample,1e-12,1pM,1567.0943197087263,538.1249056800625,140.92223727225718,3,26.187644501264035
sample,1e-12,1pM,1571.0200064008748,594.4836129252611,149.93642609609807,3,25.221288330944823
sample,1e-12,1pM,1574.945693093023,629.6841804527776,158.96437311578956,3,25.245095565444476
sample,1e-12,1pM,1578.8713797851713,728.736591763956,193.1499275435951,3,26.50476588201269
sample,1e-12,1pM,1582.7970664773195,872.4328552938224,267.28454892331007,3,30.636689952866643
sample,1e-12,1pM,1586.7227531694678,927.5209815129751,275.9605155658601,3,29.752482268995404
sample,1e-12,1pM,1590.6484398616162,929.1715401910227,249.13788292986422,3,26.812905061496554
