Raman shift cm-1,1 mM,,,100 mM,,,10 μm,,,1 μm,,,100 nM,,,10 nM,,,1 nM,,,100 pM,,,10 pM,,,1 pM,,,100 fM,,,10 fM,,,1 fM,,,Blank,,
581.74696,484.41005,454.69461,93.86564,87.45887,80.80889,92.39645,138.85002,170.31047,122.65786,101.71226,56.27039,55.32312,280.85563,90.54443,32.23878,252.5199,114.23785,45.23915,163.50377,37.39303,22.86983,164.32116,83.15375,50.60441,286.2964,79.65536,27.82269,192.78001,104.02255,53.9592,239.14559,52.70692,22.03968,245.81879,215.29869,87.58431,176.442,44.5142,25.2288,265.80494,17.95688,6.75566
585.67265,532.55117,504.13932,94.66495,59.26951,85.66989,144.54292,139.14247,176.54546,126.88107,138.72842,45.60452,32.87323,351.77806,111.62379,31.73131,327.38162,173.89199,53.11599,188.69533,28.82256,15.27465,231.51415,119.07959,51.43512,365.62417,105.53819,28.86521,248.06962,99.90925,40.27468,303.0885,95.89554,31.63945,340.69237,280.43941,82.31456,188.46835,52.27562,27.73708,284.71774,19.19691,6.74244
589.59833,529.97937,481.24085,90.8037,80.03469,120.68136,150.78631,156.76038,202.67295,129.28838,106.95865,25.71266,24.03981,331.37159,188.69667,56.94413,250.08572,153.82747,61.5099,164.50778,35.66203,21.67802,165.44863,60.89553,36.80631,276.65179,62.68959,22.66011,182.90629,89.30469,48.82538,225.24341,64.64947,28.70205,276.7801,234.74126,84.81146,174.00432,56.85445,32.67416,219.9031,19.00417,8.64207
593.52402,511.55934,444.93898,86.977,114.26342,132.23627,115.72931,191.15309,215.75277,112.8691,89.31661,18.1492,20.32007,313.36579,274.607,87.63146,167.62632,91.95027,54.85432,142.93292,33.83231,23.67007,115.3214,44.78906,38.83847,205.9082,30.27645,14.70386,132.33092,69.93032,52.84503,158.46682,39.68705,25.04439,234.92668,211.63493,90.08552,165.47973,53.60296,32.39246,169.03497,11.1881,6.61881
597.44971,529.08579,440.0249,83.16702,128.48864,81.28433,63.26188,231.87407,197.58687,85.21301,151.83796,39.19332,25.8126,402.96949,259.1734,64.31589,241.40402,94.8552,39.29313,160.65772,40.48317,25.1984,182.4828,54.34093,29.77866,310.07077,102.50698,33.05922,179.77142,67.60812,37.60782,217.51557,76.84307,35.32762,350.66418,313.2452,89.32911,167.38927,41.77496,24.95677,214.71209,11.23511,5.23264
601.37539,579.946,475.19349,81.93754,132.81684,53.97912,40.64178,268.22246,230.96057,86.10784,183.64025,45.83243,24.95773,485.65107,221.58001,45.62535,305.55584,124.30805,40.6826,162.38304,65.16543,40.13069,240.70578,74.21929,30.83403,401.09846,158.15767,39.43113,237.12845,59.90433,25.2624,263.33502,92.98704,35.31131,444.59805,423.85006,95.33332,141.96466,26.67073,18.78688,272.19149,44.13683,16.21536
605.30108,689.98343,473.37679,68.60698,204.14953,80.42618,39.39572,362.8518,258.70166,71.29678,149.24868,41.06631,27.51536,402.24698,267.07571,66.39595,202.86007,57.23942,28.21621,143.5085,70.43227,49.07881,175.7486,34.06851,19.3848,289.08164,94.92607,32.83712,186.14573,42.55144,22.85921,173.55176,51.00843,29.3909,404.67663,428.03016,105.77091,139.517,17.58186,12.60195,181.15164,23.98045,13.23778
609.22677,700.35956,416.9732,59.53702,199.12487,124.33371,62.44007,382.23007,280.52855,73.39259,74.30656,15.42282,20.75566,327.52445,275.11243,83.99752,128.41501,68.65315,53.46194,106.77785,43.18964,40.44813,107.05668,21.37425,19.96535,179.70753,70.89462,39.45,122.80162,29.2581,23.8255,98.98185,31.56818,31.8929,289.18518,379.58772,131.26112,107.96942,28.48696,26.38428,118.32069,24.56933,20.76503
613.15245,652.56104,364.2147,55.81312,162.70331,142.83712,87.78993,374.51006,310.87727,83.00906,89.89505,20.05255,22.30663,309.83347,248.95424,80.35098,152.26552,86.64595,56.90451,125.57438,32.10104,25.56337,123.05401,25.8462,21.00395,197.99664,73.80001,37.27336,131.46155,25.90035,19.70184,129.68119,48.25144,37.20774,278.03936,363.83329,130.85676,128.09298,27.21642,21.24739,121.51496,15.77986,12.98594
617.07814,592.48516,367.05314,61.95145,128.8991,111.91384,86.82282,358.74153,337.4076,94.05312,148.05305,29.07078,19.63538,319.99101,213.84388,66.82809,202.39394,89.41012,44.17628,172.63994,31.28748,18.12297,186.04854,45.32585,24.36238,294.24617,93.56789,31.79919,196.79649,4.55477,2.31445,210.28645,62.36555,29.65743,336.63341,341.92878,101.57304,175.85748,17.92188,10.19114,185.3225,19.37852,10.45664
621.00383,637.21153,463.08798,72.67414,164.66709,59.79812,36.31456,383.48699,343.8475,89.66341,189.12326,13.98077,7.39241,372.64286,176.66391,47.40837,243.89411,98.75622,40.49143,212.93012,62.08594,29.15789,225.96771,48.96196,21.66768,343.36903,113.05931,32.92647,247.70267,22.20752,8.96539,248.10574,61.72351,24.8779,362.11514,276.79863,76.4394,206.53932,12.06885,5.84337,239.99395,28.33933,11.80835
624.92951,913.8023,699.14436,76.50937,342.53028,165.14782,48.21408,524.74269,352.72427,67.21852,258.90636,51.89967,20.04573,384.97324,204.4276,53.10177,228.79393,35.37677,15.46229,253.64568,29.52218,11.63914,221.86572,38.83281,17.50284,286.98714,49.73859,17.3313,242.93458,28.24508,11.62662,222.53921,31.86044,14.31678,377.82919,211.09612,55.87078,250.95918,16.79232,6.69125,242.7405,29.08874,11.98347
628.8552,1245.29912,1079.93615,86.72102,493.79412,405.39091,82.09715,634.33508,460.83962,72.64924,330.59776,44.99705,13.61082,409.52576,119.47808,29.17474,268.04104,20.18782,7.53162,284.81235,36.89813,12.95524,300.22994,19.12512,6.37016,362.77982,54.7024,15.07868,300.98281,34.20328,11.36387,287.64563,31.53266,10.96233,402.08332,152.004,37.8041,260.9082,22.65195,8.68196,371.2352,33.83804,9.11499
632.78089,1621.40012,1466.72572,90.46044,682.69388,642.24865,94.07564,785.0386,620.15108,78.99625,431.24988,31.52213,7.30948,436.94403,94.39406,21.60324,348.49963,28.10084,8.06338,357.49743,30.29099,8.47307,417.64592,23.57892,5.64567,487.64667,71.57562,14.67776,397.45463,61.92589,15.58062,409.9153,45.57002,11.11693,453.03688,123.9142,27.3519,303.67594,14.19211,4.67344,452.06661,32.7428,7.24292
636.70657,1979.20758,1688.90162,85.33221,899.68438,747.34059,83.06697,977.48081,686.42276,70.22366,471.7342,56.14686,11.90222,351.88519,60.05918,17.06783,282.29128,77.48525,27.44869,364.9525,21.12261,5.78777,363.62003,39.39631,10.83447,373.93518,31.13628,8.32665,363.27015,56.03919,15.42631,373.789,9.69066,2.59255,424.95731,64.05451,15.07316,328.50281,33.75899,10.27662,349.39019,19.95623,5.71173
640.63226,2102.78709,1694.8381,80.59961,949.75438,694.06224,73.07808,1035.70024,638.75847,61.67407,433.95635,72.56264,16.72118,273.75038,57.31685,20.93763,211.47566,93.62828,44.27379,331.14958,26.49037,7.99952,279.22797,77.65752,27.81151,277.08546,88.12506,31.80429,309.52699,33.11489,10.69855,310.87256,28.30307,9.1044,334.29584,29.38674,8.79064,308.77282,42.47862,13.75724,228.39158,13.9554,6.1103
644.55795,1905.38542,1491.57353,78.28199,800.55596,538.49528,67.26516,913.9673,512.25144,56.04702,362.7846,80.78031,22.26674,256.63498,95.87251,37.35754,202.7736,78.90079,38.91078,305.18888,60.11835,19.69874,268.9136,41.40308,15.39643,306.5281,42.25946,13.78649,300.21266,72.46686,24.13851,314.0496,9.61289,3.06095,256.37493,68.80303,26.83688,272.94534,34.34072,12.58154,189.19441,22.9824,12.14751
648.48363,1518.91448,1122.58805,73.90726,618.97651,349.57146,56.47572,740.5807,326.04487,44.02557,287.41784,56.9229,19.80493,216.41043,56.72579,26.21213,161.25239,46.73348,28.98158,251.54527,20.9017,8.30932,210.62786,37.46626,17.78789,253.3566,28.35682,11.19245,243.11756,56.09325,23.07248,249.78015,24.01895,9.61604,226.31223,26.23552,11.59262,239.60863,30.58945,12.76642,146.84229,27.85041,18.96621
652.40932,1064.62926,707.42841,66.44833,452.473,181.62323,40.14013,553.14917,138.3113,25.00434,254.6015,30.72527,12.06798,225.42747,22.05082,9.78178,210.25494,4.23055,2.01211,228.75894,21.86444,9.55785,194.04845,19.66609,10.13463,256.45284,15.43392,6.01823,231.45808,41.61377,17.97896,238.05964,13.0968,5.50148,256.75114,86.92962,33.85754,217.82535,28.13342,12.91558,115.76446,36.21616,31.28435
656.33501,643.06659,360.42313,56.04756,282.16849,52.10319,18.46528,352.4425,128.62345,36.49488,212.60188,25.77824,12.12513,242.42394,62.2245,25.66764,269.909,78.62217,29.12914,191.25507,52.97104,27.69654,214.52982,30.43826,14.18836,292.7611,36.71501,12.54094,232.39838,67.20914,28.9198,264.09307,15.62889,5.91795,235.6968,114.74891,48.68497,163.60492,17.04504,10.41841,125.83132,46.69698,37.11077
660.26069,434.21094,148.38367,34.17318,227.68084,81.11563,35.6269,281.33091,248.23404,88.23561,150.69052,4.44202,2.94778,149.14616,54.26451,36.38344,191.77363,136.8094,71.33901,134.60035,22.71253,16.87405,135.91034,2.9535,2.17312,165.21806,6.48724,3.92647,130.27905,22.80336,17.50348,158.23387,16.14347,10.20228,162.7106,103.24396,63.45251,129.2308,13.96447,10.80584,51.19803,16.3124,31.86138
664.18638,345.53067,116.62951,33.75373,205.5154,131.01872,63.75129,272.84368,294.16858,107.81579,104.81196,23.44399,22.36766,112.07615,116.72027,104.14372,170.77653,203.92737,119.41182,111.16445,20.73885,18.65601,100.29824,17.61055,17.55818,96.35901,9.50551,9.86469,90.36275,33.24547,36.79112,110.93006,44.66171,40.26115,137.70995,109.85183,79.77043,119.41988,12.37199,10.36008,10.27596,12.65936,123.1939
668.11207,292.60702,123.26826,42.12758,181.29708,105.68327,58.29287,283.24131,245.26661,86.59281,141.58357,21.92654,15.48664,196.63645,31.9058,16.22578,268.3965,240.26216,89.51762,151.93756,39.13968,25.76037,182.06366,24.3878,13.3952,194.5284,44.557,22.90514,170.77931,45.12044,26.42032,188.01065,82.7016,43.98772,203.25543,112.82704,55.50997,151.75223,8.11217,5.34567,59.97915,35.74307,59.59249
672.03775,269.29396,134.03249,49.77181,193.19093,39.78812,20.59523,320.56012,164.3453,51.26817,213.12383,36.50574,17.12889,217.77692,29.67446,13.62608,291.71951,204.88479,70.23349,202.53632,51.67087,25.5119,238.13381,44.64763,18.74897,254.3511,53.28222,20.94829,211.97115,15.10495,7.12594,224.34967,78.04988,34.78939,279.09084,123.17568,44.13462,201.95559,32.24963,15.96867,120.28843,17.1589,14.2648
675.96344,214.83933,152.61729,71.03787,178.99238,15.06039,8.41399,307.54227,114.81012,37.33149,227.59576,31.7816,13.96406,231.70915,23.02667,9.93775,279.34612,186.72278,66.8428,215.84899,62.51903,28.96424,262.59076,40.96285,15.5995,286.98337,39.95631,13.92286,238.21139,26.18673,10.99307,253.74295,38.58081,15.20468,310.69764,119.13667,38.34489,202.88557,44.16291,21.7674,193.74551,20.48497,10.57313
679.88913,197.92539,169.10765,85.4401,182.23478,34.50872,18.93641,298.5816,117.36555,39.3077,220.39552,38.7785,17.59496,276.3094,66.15184,23.94122,274.04123,163.10618,59.51885,224.00958,56.97779,25.43543,258.13449,52.48505,20.33245,296.80247,40.89672,13.7791,240.14066,20.67599,8.60995,243.44403,18.42171,7.56712,332.02242,146.28353,44.05833,192.93948,43.52627,22.55955,208.51692,12.66701,6.07481
683.81481,230.25179,186.19743,80.86688,200.07655,36.95315,18.4695,309.37831,139.36462,45.04667,220.85038,56.8239,25.72959,296.12298,138.63222,46.81576,250.90876,102.38169,40.80435,217.46725,41.66865,19.16089,243.38474,52.53091,21.58349,265.63429,73.13025,27.53042,199.66443,20.83631,10.43567,196.26254,26.48748,13.49594,362.00218,238.16786,65.79183,188.35548,37.72486,20.02854,183.85731,16.40293,8.92155
687.7405,283.77015,231.93849,81.73463,201.49361,64.53714,32.02937,312.94984,145.80787,46.59145,226.81102,45.85432,20.21697,368.85985,198.57826,53.83569,248.85249,79.08703,31.78069,203.58908,19.05093,9.35754,231.11251,47.51194,20.55793,265.2359,83.85607,31.61566,198.39985,23.23948,11.71346,187.51537,37.94855,20.23757,402.4272,336.49428,83.61619,171.74728,19.79674,11.52667,200.14124,9.19794,4.59573
691.66619,474.53195,372.18088,78.43115,293.89126,152.14782,51.77011,413.39701,158.53529,38.3494,277.08729,87.81015,31.69043,427.62839,303.75318,71.03204,203.72678,13.81636,6.78181,213.49757,31.38429,14.70007,198.13156,97.33387,49.12588,247.17047,107.5256,43.50261,182.12216,23.16429,12.71909,162.50791,26.0334,16.01978,474.02277,449.83299,94.89692,180.68164,30.09243,16.65494,204.46921,7.16038,3.50193
695.59187,768.00547,642.77021,83.69344,438.3076,315.13841,71.89892,586.84902,271.71506,46.30068,379.99552,129.84762,34.17083,524.96316,372.97857,71.04852,229.15069,57.7004,25.18011,272.37331,67.26338,24.69529,263.37541,100.53358,38.17121,328.07793,126.44698,38.54175,237.97131,65.37971,27.47378,209.86998,47.31689,22.54581,600.22194,559.76286,93.25931,225.19741,40.92955,18.17497,249.28193,9.84195,3.94812
699.51756,1064.83417,959.806,90.13666,568.73876,492.70655,86.63143,787.48521,456.14794,57.92464,502.20549,147.19708,29.31013,712.41033,398.65848,55.95911,347.73691,49.73058,14.30121,346.17439,96.43427,27.85714,381.3405,86.92838,22.79547,471.12852,138.64539,29.42836,382.3237,64.22515,16.79863,316.40095,91.35359,28.87273,741.29202,603.21055,81.37286,276.76386,38.60457,13.94856,327.7817,32.5926,9.94339
703.44325,1383.51767,1213.64436,87.72164,733.68543,610.422,83.19942,1070.25824,622.09152,58.12537,631.21925,235.98919,37.38625,757.97523,463.95292,61.20951,368.39428,52.57745,14.27206,388.34819,140.40679,36.15487,409.87498,129.67273,31.63714,462.84661,174.00224,37.59393,415.59015,93.81682,22.57436,333.51405,71.21101,21.35173,836.31705,597.92526,71.49505,337.4232,63.55357,18.83497,299.89303,25.21055,8.40651
707.36893,1607.24108,1408.40039,87.62845,792.70041,675.11537,85.16652,1286.70803,811.78053,63.08972,718.03052,303.29351,42.23964,769.68466,491.39798,63.84407,414.38071,36.07018,8.7046,412.83868,124.157,30.07397,449.61519,135.30383,30.09325,515.07479,179.71903,34.89183,449.75856,94.26968,20.96006,361.92487,60.38741,16.68507,888.35812,612.08999,68.90127,361.96019,70.74475,19.5449,300.66321,22.06656,7.33929
711.29462,1745.76769,1564.21342,89.60032,757.84092,713.28669,94.1209,1406.81453,1067.74146,75.89781,763.80392,356.20771,46.63602,831.56515,492.48124,59.22341,486.92288,25.82037,5.30276,416.32587,95.73493,22.99519,500.87517,91.59846,18.28768,607.57524,169.62555,27.91844,518.64556,77.62356,14.96659,409.15793,75.41974,18.43292,952.65683,701.48727,73.63483,353.52134,73.24077,20.7175,346.29185,15.50495,4.47742
715.22031,1808.52228,1595.60605,88.22706,720.68054,683.72791,94.87254,1455.87637,1220.59549,83.83923,758.80651,410.152,54.05225,798.66038,559.82294,70.09524,467.65218,14.37662,3.07421,378.69899,119.36168,31.51888,480.1759,60.05408,12.50668,562.29993,166.76851,29.65828,488.11354,115.94048,23.75277,395.00665,91.09528,23.06171,997.23597,818.34421,82.06124,334.77949,94.4905,28.2247,319.50063,15.55274,4.86783
719.14599,1628.74183,1412.4161,86.71823,587.19153,539.58737,91.89291,1296.13974,1105.34198,85.27954,620.55284,349.12707,56.26065,790.08212,599.07042,75.82382,440.23701,30.95827,7.03218,303.27227,81.79353,26.97033,429.61617,37.83349,8.80635,526.20979,190.17029,36.13963,425.43177,49.83117,11.71308,356.08936,126.31417,35.4726,961.12519,885.0993,92.08991,264.5723,78.9731,29.84934,278.97986,14.24645,5.10662
723.07168,1318.40768,1068.38567,81.03606,455.35972,322.84964,70.89991,1040.54608,765.27753,73.54576,426.75723,265.62197,62.24194,721.46919,689.12956,95.51753,322.07538,23.24101,7.21601,218.41916,68.23688,31.24125,309.58112,54.80306,17.70233,391.59761,182.61041,46.63216,288.51835,45.90328,15.91,226.10325,127.0448,56.18884,873.62678,959.6712,109.8491,210.68869,57.24506,27.17044,175.34105,11.59902,6.61512
726.99737,976.74728,746.5793,76.43526,335.98448,153.49197,45.68424,771.6171,425.30735,55.11896,302.23825,193.28849,63.95236,656.67174,756.05932,115.13505,254.24528,35.88723,14.1152,195.65175,66.79351,34.13898,252.44237,70.93012,28.09755,295.48883,184.75717,62.52594,208.81392,88.64215,42.45031,157.19343,110.32302,70.18297,815.01459,1009.111,123.81508,209.1276,37.48727,17.92555,131.20173,11.62184,8.85799
730.92305,689.05107,584.47024,84.82249,218.47923,130.48876,59.72593,550.86895,253.55958,46.02902,301.07142,110.9545,36.85322,766.33716,660.004,86.12449,384.088,99.68518,25.95373,262.01259,55.02599,21.00128,364.35125,43.90217,12.04941,423.01639,177.24637,41.90059,324.43814,43.77981,13.49404,291.95413,115.32062,39.49957,853.33623,967.37705,113.36411,247.78306,38.82943,15.67074,244.31464,1.6468,0.67405
734.84874,626.39347,588.27312,93.91431,229.17743,221.91644,96.83172,519.44241,237.2068,45.66566,396.86904,114.20854,28.77739,830.59552,659.8865,79.44739,482.95676,95.30976,19.73464,345.09433,84.07871,24.36398,465.80416,37.00063,7.94339,528.84031,156.81904,29.65338,413.24858,60.28099,14.5871,422.50026,104.53719,24.74251,940.68278,947.69329,100.74526,342.37083,86.42865,25.24416,338.6785,46.68185,13.78353
738.77443,658.87033,668.53694,101.46715,250.32134,304.63311,121.69682,536.51162,289.00263,53.86698,460.37019,124.26713,26.99287,907.55006,638.20274,70.32149,569.53075,121.28973,21.29643,407.63716,98.44109,24.14919,550.99247,63.92925,11.60256,626.13185,156.32873,24.96738,486.00525,39.98288,8.22684,506.78815,92.94801,18.3406,1006.58599,936.52252,93.03949,397.08882,105.88624,26.66563,412.98101,45.59778,11.04113
742.70011,707.45379,693.23491,97.99013,263.41367,304.50289,115.59874,556.29782,286.10476,51.43014,464.28269,134.26327,28.91843,917.96826,639.39665,69.65346,576.58804,123.55973,21.42947,413.69138,99.66899,24.0926,556.13208,64.41778,11.58318,595.8387,169.77273,28.49307,487.66113,32.42424,6.64893,495.02929,74.60345,15.07051,1027.55897,974.86071,94.87151,389.0953,94.64198,24.3236,397.37744,32.78426,8.25016
746.6258,684.15271,577.88785,84.46767,259.05597,209.56243,80.89466,546.19446,206.14474,37.74201,402.28793,127.85665,31.78237,808.40689,663.51583,82.07696,477.28189,78.53399,16.45442,341.54394,105.47762,30.88259,469.10802,38.0547,8.11214,477.05754,155.39489,32.57361,394.5805,66.07811,16.74642,401.70871,78.58714,19.56322,959.25667,1017.90767,106.11421,332.06339,59.58281,17.9432,288.38468,35.91303,12.45317
750.55149,495.75292,342.22739,69.03185,175.23941,67.65104,38.60493,438.92395,199.66148,45.48886,252.16673,72.11088,28.59651,699.40222,573.598,82.01261,355.15587,96.75457,27.24285,217.30878,48.39859,22.27181,342.76246,26.66124,7.77834,389.39736,122.89769,31.561,303.56961,33.58808,11.06437,297.58358,100.82769,33.88214,792.3203,952.47952,120.21395,204.26786,4.98619,2.441,201.74223,20.01206,9.91962
754.47717,340.73243,119.84468,35.17267,162.84157,70.39953,43.23192,395.25683,294.65584,74.54794,146.93275,71.67692,48.78213,485.11813,612.14561,126.18486,139.48665,56.45572,40.47392,123.09292,26.79967,21.7719,155.52855,38.7696,24.92764,188.75092,118.68072,62.8769,133.73786,59.68607,44.62915,125.62366,68.20077,54.28975,651.32193,896.97169,137.71557,139.88988,37.38679,26.72587,75.8041,5.23081,6.90044
758.40286,151.95283,97.99514,64.4905,95.97206,98.5172,102.65196,321.36367,343.26276,106.81443,113.26529,51.72331,45.66563,466.66664,497.37176,106.57967,140.02577,48.96153,34.96609,128.84936,48.59469,37.71434,147.81897,6.64832,4.49761,222.06984,103.53172,46.62124,142.67651,24.52295,17.1878,143.36259,76.03069,53.03385,583.52516,804.18764,137.81542,109.21597,43.06824,39.43401,112.59002,34.31973,30.48204
762.32855,53.93889,111.79635,207.26483,94.94709,43.73188,46.05921,310.02575,297.9704,96.1115,189.17478,29.77569,15.73978,528.56542,398.06137,75.30976,251.24658,40.12311,15.96962,213.2999,69.44374,32.55686,232.04282,10.97143,4.72819,306.01735,96.03013,31.38062,223.91569,68.13268,30.42783,258.09336,80.59483,31.22701,590.10238,690.09997,116.9458,155.45657,15.02839,9.66726,206.46716,28.51709,13.81192
766.25423,105.12402,114.43547,108.85759,211.84994,143.33555,67.659,408.72046,191.33213,46.81247,354.29003,78.69728,22.21267,529.55377,451.02664,85.17108,320.37555,21.06642,6.57554,343.83114,76.40052,22.22036,332.91323,50.2146,15.08339,307.15182,90.56902,29.48673,271.17946,50.89109,18.76657,332.70462,20.30965,6.10441,690.09377,626.21457,90.7434,308.57616,52.35864,16.96782,273.68826,46.22375,16.8892
770.17992,58.86131,213.37988,362.51293,186.3721,299.37692,160.63397,407.41647,135.49059,33.25604,467.09862,21.87099,4.68231,711.52626,299.34996,42.07153,563.15389,113.74804,20.19839,463.6013,73.25711,15.80175,570.78845,29.42954,5.15595,578.55807,71.01024,12.27366,495.30311,80.07749,16.16737,544.01627,28.97287,5.32574,814.24104,579.6018,71.18307,396.14868,93.04511,23.48742,490.32593,12.84116,2.6189
774.10561,109.51586,255.35409,233.16631,248.7779,356.93887,143.47692,496.90431,144.74006,29.12836,544.15543,32.50275,5.97306,723.41768,302.18359,41.77166,608.96262,92.15643,15.13335,507.78774,98.17817,19.33449,623.09123,34.8246,5.58901,637.74643,81.46568,12.77399,548.83917,47.46416,8.6481,576.65021,26.41576,4.5809,885.05594,594.98024,67.22516,470.43183,113.62614,24.15358,501.13994,36.71828,7.32695
778.03129,104.35228,167.10057,160.13122,261.81177,281.18501,107.39969,534.65219,177.09396,33.12321,465.04913,50.20218,10.79503,601.83687,331.00587,54.99927,456.19088,68.11956,14.93225,425.07991,114.57946,26.95481,475.23531,30.79468,6.47988,485.62997,87.4277,18.00295,434.10432,19.27298,4.43971,428.45535,44.57743,10.40422,785.1049,574.43471,73.16662,418.04567,92.54826,22.13831,404.54822,37.26815,9.21229
781.95698,50.75939,88.03296,173.43185,200.72559,150.33532,74.89594,501.16513,280.76111,56.02168,331.25134,36.56784,11.0393,556.37457,284.70108,51.17076,376.48092,102.17952,27.14069,323.92507,85.95734,26.53618,372.42999,29.03035,7.79485,425.18174,57.86452,13.60936,339.34304,42.16631,12.42587,319.96956,25.03935,7.82554,656.64883,560.90933,85.41998,310.65026,39.38224,12.67736,307.30845,25.5453,8.31259
785.88267,117.68984,158.61284,134.7719,232.37904,105.26642,45.29945,570.95267,401.79768,70.3732,237.91073,71.44415,30.02982,476.30222,311.97748,65.4999,230.66127,80.61964,34.95153,223.12624,85.56612,38.34875,232.81813,40.58666,17.43278,265.59494,76.42135,28.77365,191.89792,8.88687,4.63104,151.84266,14.84046,9.77358,568.44455,609.70301,107.25813,220.67234,21.40886,9.70165,166.07959,23.85964,14.36639
789.80835,267.96064,226.51158,84.53166,336.06731,157.92953,46.99342,737.34939,480.70366,65.19347,253.03624,118.19507,46.71073,440.55826,305.0021,69.23082,178.87828,74.2846,41.52801,190.04846,67.63732,35.58951,192.15313,93.57775,48.69957,185.1351,95.3636,51.51028,150.55604,12.09859,8.03594,91.96879,12.98243,14.11612,557.30346,570.18146,102.31077,186.47823,1.88091,1.00865,112.1731,16.58651,14.78653
793.73404,497.96606,385.80759,77.47668,495.18676,308.17117,62.23332,964.45574,559.23522,57.98454,445.0165,139.90019,31.43708,511.13442,255.3831,49.96398,307.19831,72.50452,23.60186,299.04259,71.62165,23.95032,359.69077,83.38958,23.18369,340.70553,93.83129,27.54029,295.47987,24.90709,8.42937,262.16258,60.58004,23.10781,666.80152,438.92673,65.82569,275.55353,21.83739,7.92492,172.52126,26.78703,15.5268
797.65973,787.98559,671.17764,85.17639,668.56045,504.38139,75.4429,1208.65851,709.99875,58.74271,636.50162,173.18539,27.20895,664.36107,365.34228,54.99152,433.14019,101.93681,23.53437,417.54607,104.95503,25.13615,511.62623,98.25856,19.20515,521.86169,88.7447,17.00541,481.83861,44.87434,9.31315,438.63197,76.85689,17.52195,764.61232,341.9719,44.72487,353.00571,49.58785,14.04732,259.27847,70.63911,27.2445
801.58541,1213.06745,958.81666,79.04067,921.56782,629.43028,68.29994,1495.24701,803.67587,53.7487,755.10409,227.44252,30.12068,695.32528,348.43866,50.11161,454.64347,85.25664,18.75242,470.46178,123.08611,26.16283,517.26368,144.98572,28.02936,499.1715,115.23832,23.08592,501.53758,46.19234,9.21015,430.02851,58.99219,13.7182,798.35565,305.88604,38.31451,423.38769,65.75703,15.53116,179.12239,6.38576,3.56503
805.5111,1532.20839,1201.05321,78.38707,1023.19837,670.77099,65.5563,1594.68246,755.60597,47.38285,715.61736,225.43421,31.50206,639.08139,307.21596,48.07149,421.84268,76.77014,18.19876,428.99738,110.00673,25.64275,472.21179,143.30962,30.34859,448.99193,95.78107,21.33247,451.64921,34.5375,7.64697,367.89421,47.44324,12.89589,712.00084,306.63927,43.06726,386.84141,52.05555,13.45656,151.46072,15.97704,10.54864
809.43679,1718.95688,1359.11561,79.0663,1009.43339,652.69335,64.65938,1559.82068,592.65184,37.99487,632.88268,171.43759,27.08837,605.13183,290.00097,47.9236,401.19309,81.52057,20.31953,389.50843,96.26236,24.71381,447.7287,94.77463,21.16787,478.89915,88.78724,18.53986,437.89915,45.57722,10.40815,352.21996,74.20069,21.06658,622.46398,305.86951,49.13851,324.17775,34.39775,10.61077,165.92073,37.726,22.73737
813.36247,1778.41326,1367.93264,76.91872,970.89775,574.81986,59.20498,1471.34989,411.71976,27.98245,524.29685,135.03252,25.75498,471.64034,220.93396,46.84374,295.66657,46.60549,15.76286,315.03946,94.85532,30.10903,330.67077,73.24257,22.1497,378.02767,101.59289,26.87446,335.41271,43.42105,12.94556,267.8249,63.14553,23.57717,500.13855,280.45937,56.07634,252.85525,31.94075,12.63203,131.58461,42.58366,32.36219
817.28816,1686.13575,1239.90321,73.53519,903.10095,462.0984,51.16797,1346.35567,278.36662,20.67556,399.90562,113.85381,28.47017,362.80662,171.85531,47.3683,191.92307,35.57696,18.53709,233.35686,69.78971,29.90686,199.93872,70.951,35.48637,246.88029,83.03669,33.6344,225.40509,41.90143,18.58939,166.35517,35.48516,21.33096,359.30189,197.6277,55.00325,180.25275,17.96496,9.96654,84.42354,52.49903,62.1853
821.21385,1514.98502,1061.1581,70.04413,829.12499,367.68061,44.34562,1243.40695,194.55496,15.64693,360.70543,90.78931,25.16993,327.81678,126.9883,38.73758,170.2066,20.6074,12.10729,228.60926,37.50535,16.40588,182.63132,53.64602,29.37394,230.10214,49.15054,21.36031,203.63738,17.83998,8.76066,162.00751,19.01578,11.73759,308.94244,113.49984,36.73818,179.39315,17.12722,9.54731,64.27086,37.3838,58.16602
825.13953,1257.59952,862.33652,68.57004,705.20117,297.2531,42.15153,1105.07445,181.77219,16.44886,378.26969,51.58685,13.63758,330.27152,91.21011,27.6167,246.54844,46.74183,18.95848,267.66166,19.0985,7.13531,280.60828,14.55059,5.18538,328.01993,34.03753,10.37666,264.61178,35.28662,13.33524,257.23491,33.62244,13.07071,325.85616,85.08353,26.11076,216.17179,34.95095,16.16814,120.86339,43.21702,35.75692
829.06522,946.12774,607.40546,64.1991,563.16195,199.53608,35.43139,890.78228,247.53866,27.78891,353.21789,53.73963,15.2143,324.39788,133.16288,41.04925,306.58452,79.80877,26.03157,276.15311,12.83577,4.64806,319.96427,39.14729,12.23489,367.78727,28.77238,7.8231,285.59655,70.93791,24.8385,320.15565,56.61117,17.68239,281.98647,55.48539,19.67661,230.36705,37.72501,16.37604,162.23469,50.28989,30.99824
