curated_path,curated_column_index,curated_column_name,master_source,master_path,master_column_index,master_column_name,points,axis_max_abs_difference,intensity_max_abs_difference,name_token_similarity,axis_match_1e-5,preferred_original_tree,path_length,curated_group,master_date,master_setting,curated_concentration_M,master_concentration_M,concentration_agrees
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10pM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S1.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-11,1e-11,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10pM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S2.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-11,1e-11,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10pM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S2.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-11,1e-11,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10pM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S2.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-11,1e-11,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10pM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S2.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-11,1e-11,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10pM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S2.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-11,1e-11,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10pM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S3.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-11,1e-11,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10pM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S3.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-11,1e-11,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10pM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S3.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-11,1e-11,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10pM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S3.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-11,1e-11,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10pM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-11M_750_5_5_M_S3.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-11,1e-11,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S1.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S1.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S1.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S1.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S1.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S2.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S2.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S2.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S2.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S2.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S3.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S3.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S3.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S3.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_10uM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-5M_750_5_5_M_S3.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,9.999999999999999e-06,1e-05,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S1.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S1.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S1.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S1.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S1.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S2.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S2.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S2.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S2.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S2.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S3.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S3.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S3.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S3.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1fM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S3.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-15,1e-15,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S1.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S1.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S1.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S1.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S1.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S2.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S2.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S2.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S2.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S2.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S3.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S3.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S3.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S3.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1mM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-3M_750_5_5_M_S3.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,0.001,0.001,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S1.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S1.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S1.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S1.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S1.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S2.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S2.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S2.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S2.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S2.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S3.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S3.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S3.csv,3,3,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S3.csv,4,4,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1nM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-9M_750_5_5_M_S3.csv,5,5,512,0.3993705685700206,0.0,0.2352941176470588,False,True,69,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-09,1e-09,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1pM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-12M_750_5_5_M_S1.csv,1,1,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-12,1e-12,True
Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1pM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-12M_750_5_5_M_S1.csv,2,2,512,0.3993705685700206,0.0,0.2352941176470588,False,True,70,Optimisation/750_5_5_M,24-09-24,750_5_5_M,1e-12,1e-12,True
