type,concentration_M,concentration_label,Raman_shift_cm-1,intensity_mean_of_replicate_means,intensity_sd_across_replicates,n_replicates,cv_percent
sample,1e-13,100fM,1300.1476246426428,282.6292149173989,59.584623250630756,3,21.08225905380834
sample,1e-13,100fM,1304.073311334791,303.2887822266867,61.6110400358368,3,20.314315479623296
sample,1e-13,100fM,1307.9989980269393,411.41127088658254,127.66383247042491,3,31.03070856452524
sample,1e-13,100fM,1311.9246847190875,328.0865084166847,121.38347557923265,3,36.99739930331733
sample,1e-13,100fM,1315.850371411236,136.43508410505794,54.781147416414406,3,40.151803896886044
sample,1e-13,100fM,1319.7760581033842,261.6645873018256,104.213415416335,3,39.8270994523713
sample,1e-13,100fM,1323.7017447955325,487.9189382282804,132.056007010307,3,27.0651529718903
sample,1e-13,100fM,1327.6274314876807,533.9054684656512,99.16798646344697,3,18.574072063438123
sample,1e-13,100fM,1331.553118179829,512.9575708138418,126.97901167376833,3,24.75429136805751
sample,1e-13,100fM,1335.4788048719774,420.6092491057065,149.8430051095593,3,35.62522826784085
sample,1e-13,100fM,1339.4044915641257,320.9231154381359,137.1120789008855,3,42.72427640922503
sample,1e-13,100fM,1343.330178256274,247.39276665825446,128.84121369976828,3,52.079620370529284
sample,1e-13,100fM,1347.2558649484222,182.88789071404085,95.66844379446415,3,52.30988417054306
sample,1e-13,100fM,1351.1815516405704,129.17236434227098,22.842222451893292,3,17.683521214621212
sample,1e-13,100fM,1355.1072383327187,203.03812699546748,2.0893016090867107,3,1.0290193472545928
sample,1e-13,100fM,1359.0329250248672,370.9970813080531,19.32354761819765,3,5.208544377240685
sample,1e-13,100fM,1362.9586117170154,354.8783106393678,52.269446785811155,3,14.728836679716975
sample,1e-13,100fM,1366.8842984091636,292.33908661668784,76.97057032531951,3,26.329209417775385
sample,1e-13,100fM,1370.809985101312,306.87998405424304,45.71909123951582,3,14.898036240589308
sample,1e-13,100fM,1374.7356717934601,362.4604468721224,23.822429277336703,3,6.572421758819206
sample,1e-13,100fM,1378.6613584856086,437.9259331849371,15.590869134702846,3,3.560161194682843
sample,1e-13,100fM,1382.5870451777569,439.7991913698373,59.28463314516975,3,13.479932275572542
sample,1e-13,100fM,1386.512731869905,421.0700355412953,124.36987463199978,3,29.536624346142187
sample,1e-13,100fM,1390.4384185620534,376.53543427938604,153.45016375452857,3,40.753180121866
sample,1e-13,100fM,1394.3641052542016,329.24213213549,93.12136690704443,3,28.283551167358812
sample,1e-13,100fM,1398.28979194635,378.7192780812458,52.242036476950844,3,13.794395875919333
sample,1e-13,100fM,1402.2154786384983,402.7182388949207,52.803766438310596,3,13.111838833822578
sample,1e-13,100fM,1406.1411653306466,264.7135267851324,41.13942306825565,3,15.541111014568012
sample,1e-13,100fM,1410.0668520227948,53.28221629346103,15.255776570801096,3,28.632023275415694
sample,1e-13,100fM,1413.992538714943,62.502885739350596,16.612563251399415,3,26.5788740069972
sample,1e-13,100fM,1417.9182254070913,266.9535172829415,49.69100891539047,3,18.614105339815932
sample,1e-13,100fM,1421.8439120992398,314.235135073782,47.46865142428711,3,15.106092898600131
sample,1e-13,100fM,1425.769598791388,339.192983046023,56.462331647147025,3,16.64607891947045
sample,1e-13,100fM,1429.6952854835363,425.22060276031783,109.27483997993403,3,25.698387912198243
sample,1e-13,100fM,1433.6209721756845,320.97801132342215,86.86321725978183,3,27.06204605780836
sample,1e-13,100fM,1437.5466588678328,209.821576545501,51.19041308349535,3,24.397115838272438
sample,1e-13,100fM,1441.4723455599812,196.39480365053933,48.21017387024017,3,24.547581185510545
sample,1e-13,100fM,1445.3980322521295,91.10729505948221,13.954650397020323,3,15.316721221840247
sample,1e-13,100fM,1449.3237189442777,72.85764965901485,8.530561246726071,3,11.708532030130572
sample,1e-13,100fM,1453.249405636426,196.22470520208574,6.78712991647301,3,3.4588559628529727
sample,1e-13,100fM,1457.1750923285742,290.5782425932309,19.99949818885654,3,6.8826550846936785
sample,1e-13,100fM,1461.1007790207225,383.51513541119493,29.191116197522824,3,7.611463929898065
sample,1e-13,100fM,1465.026465712871,357.6096242972214,43.0014606444999,3,12.024693331172749
sample,1e-13,100fM,1468.9521524050192,199.19212599305877,62.3782455294326,3,31.315618134225993
sample,1e-13,100fM,1472.8778390971675,154.62027372588224,52.87211846955549,3,34.194816239485874
sample,1e-13,100fM,1476.8035257893157,244.3161261867905,15.16224121867481,3,6.205992807483614
sample,1e-13,100fM,1480.729212481464,295.7881878187123,14.909817414399143,3,5.040707515858384
sample,1e-13,100fM,1484.6548991736124,189.85741057981883,34.66966136732064,3,18.26089445834141
sample,1e-13,100fM,1488.5805858657607,106.46893617475337,56.7522831092494,3,53.30407642666658
sample,1e-13,100fM,1492.506272557909,254.14539695422528,32.63356991879243,3,12.84051189196637
sample,1e-13,100fM,1496.4319592500572,340.55381468479715,17.113970991549603,3,5.025335278475622
sample,1e-13,100fM,1500.3576459422054,212.86731633820582,36.326305173652045,3,17.06523377968294
sample,1e-13,100fM,1504.2833326343539,112.57320774027511,48.90160183638228,3,43.43982268783378
sample,1e-13,100fM,1508.2090193265021,135.50320782057125,10.070304441675066,3,7.431783057866661
sample,1e-13,100fM,1512.1347060186504,202.2025142962432,18.10340264360532,3,8.953104617226646
sample,1e-13,100fM,1516.0603927107986,222.5734761110234,36.05139237421268,3,16.19752407345682
sample,1e-13,100fM,1519.9860794029469,210.37590694566825,50.90273549227138,3,24.196086059140576
sample,1e-13,100fM,1523.9117660950951,133.95865219992646,21.877646139561396,3,16.331640980464723
sample,1e-13,100fM,1527.8374527872436,101.1813307913269,25.84094517178958,3,25.539242239344638
sample,1e-13,100fM,1531.7631394793918,212.66731615968652,71.26860783117188,3,33.511782213707946
sample,1e-13,100fM,1535.68882617154,269.65332552128797,72.99283903628047,3,27.069141051819887
sample,1e-13,100fM,1539.6145128636883,296.4100198765707,41.1425998143476,3,13.88029994110184
sample,1e-13,100fM,1543.5401995558366,389.6221057314281,55.0532597848796,3,14.129911772210525
sample,1e-13,100fM,1547.465886247985,501.7841138288327,112.43055583463195,3,22.406160883958147
sample,1e-13,100fM,1551.3915729401333,520.9174548279562,162.0373702019329,3,31.10615102261242
sample,1e-13,100fM,1555.3172596322815,307.18425282402717,152.38702465330047,3,49.60769416152218
sample,1e-13,100fM,1559.2429463244298,189.7934986276952,175.585472791393,3,92.5139554626299
sample,1e-13,100fM,1563.168633016578,428.2029762618504,287.72450848889,3,67.19348636963785
sample,1e-13,100fM,1567.0943197087263,684.9459609383281,355.78792319746725,3,51.94394061541186
sample,1e-13,100fM,1571.0200064008748,743.3652610079583,352.10114682930816,3,47.365832827845665
sample,1e-13,100fM,1574.945693093023,730.5421918103926,339.7143404570583,3,46.50167290340828
sample,1e-13,100fM,1578.8713797851713,861.5059236140219,373.3773137328945,3,43.34007503588306
sample,1e-13,100fM,1582.7970664773195,1036.4703657235432,431.28280353639974,3,41.610722100610005
sample,1e-13,100fM,1586.7227531694678,1041.217133858116,389.64546210036275,3,37.42211393089299
sample,1e-13,100fM,1590.6484398616162,992.6552789718158,340.84619442438265,3,34.33681376050589
sample,1e-13,100fM,1594.5741265537645,837.2511953707844,271.4885836808497,3,32.42618047987599
sample,1e-13,100fM,1598.4998132459127,615.7233116601113,168.20991063533063,3,27.319074566432054
sample,1e-13,100fM,1602.425499938061,526.7828476315177,158.92743706428752,3,30.169440364059948
sample,1e-13,100fM,1606.3511866302092,377.9666316499409,113.98781059941112,3,30.158167693750947
sample,1e-13,100fM,1610.2768733223577,252.07354985140182,91.71181743895403,3,36.38295945489657
sample,1e-13,100fM,1614.202560014506,242.60256966488296,121.42494889478488,3,50.05097392930101
sample,1e-13,100fM,1618.1282467066542,172.55732475778322,87.06293201400264,3,50.45449802621355
sample,1e-13,100fM,1622.0539333988024,165.34449774677566,48.46782706619011,3,29.31323855748642
sample,1e-13,100fM,1625.9796200909507,160.31691392092316,32.486818591503365,3,20.264124225549647
sample,1e-13,100fM,1629.905306783099,116.64010011621679,19.2813553718624,3,16.530640279501664
sample,1e-13,100fM,1633.8309934752474,181.6963992144973,31.016911022398904,3,17.070735114449153
sample,1e-13,100fM,1637.7566801673956,271.40533870196305,27.01916227425947,3,9.955280321117737
sample,1e-13,100fM,1641.682366859544,276.699961973095,22.302882675048533,3,8.060312880425029
sample,1e-13,100fM,1645.6080535516921,306.07434710338026,21.433299013241026,3,7.002644689462222
sample,1e-13,100fM,1649.5337402438404,376.8077406337732,12.041480692403546,3,3.195656403488509
sample,1e-13,100fM,1653.4594269359889,225.1445132770854,45.44565912333625,3,20.185106206610623
sample,1e-13,100fM,1657.385113628137,174.71482883146174,48.61115564848873,3,27.82314241648107
sample,1e-13,100fM,1661.3108003202854,292.7505028428643,22.328864678819386,3,7.627267745737928
sample,1e-13,100fM,1665.2364870124336,190.16780537877673,4.603267796488524,3,2.4206346533366796
sample,1e-13,100fM,1669.1621737045818,233.15369778102436,12.380423550880048,3,5.309983786964262
sample,1e-13,100fM,1673.08786039673,338.42996705404,42.154416048126784,3,12.455875706005559
sample,1e-13,100fM,1677.0135470888786,248.58206902488087,7.419063109377561,3,2.984552803217266
sample,1e-13,100fM,1680.9392337810268,201.9619906289805,23.62218573301011,3,11.696352199462055
sample,1e-13,100fM,1684.864920473175,193.66373847842473,6.774550831010471,3,3.4980997910278364
sample,1e-13,100fM,1688.7906071653233,148.28898018923988,22.438902757999553,3,15.131874755200293
sample,1e-13,100fM,1692.7162938574716,78.23335521440745,44.996647020743936,3,57.51593664546981
sample,1e-13,100fM,1696.64198054962,95.17678255406086,28.463346264814053,3,29.905766407523533
sample,1e-13,100fM,1700.5676672417683,179.411589231882,7.9293832492928455,3,4.419660559967756
sample,1e-13,100fM,1704.4933539339165,272.0406441985425,20.90643565109318,3,7.6850412234118615
sample,1e-13,100fM,1708.4190406260648,321.41253567499837,8.860486816662954,3,2.756733429222058
sample,1e-13,100fM,1712.344727318213,261.2176842241526,21.85049733515641,3,8.364861437331461
sample,1e-13,100fM,1716.2704140103615,257.10688020174786,15.932333968742789,3,6.196774647275456
sample,1e-13,100fM,1720.1961007025097,325.53928090566535,43.22257898643084,3,13.277223831847149
sample,1e-13,100fM,1724.121787394658,203.07767455449186,25.558085879949186,3,12.585374505601392
sample,1e-13,100fM,1728.0474740868062,48.25390975163756,12.482180480602485,3,25.86770801547099
sample,1e-13,100fM,1731.9731607789545,100.90535115533471,43.77477780380695,3,43.38201820081832
sample,1e-13,100fM,1735.8988474711027,112.77360885458853,15.025612658200272,3,13.323695863607995
sample,1e-13,100fM,1739.8245341632512,205.93789348333806,4.98063720746057,3,2.4185142050428623
sample,1e-13,100fM,1743.7502208553994,394.2911496123986,39.861842193353155,3,10.109748147413068
sample,1e-13,100fM,1747.6759075475477,303.2920110050469,19.291001626120696,3,6.360537345574753
sample,1e-13,100fM,1751.601594239696,194.9399296321561,24.02602962926304,3,12.32483754077433
sample,1e-13,100fM,1755.5272809318442,253.89969861802467,15.858425746411836,3,6.245941146338181
sample,1e-13,100fM,1759.4529676239927,246.34905026613737,8.805108237758958,3,3.5742407889320327
sample,1e-13,100fM,1763.378654316141,115.45496815418228,26.041444934304018,3,22.555499646864423
sample,1e-13,100fM,1767.3043410082892,71.18923903044875,30.569520214996782,3,42.94120941779097
sample,1e-13,100fM,1771.2300277004374,242.85303999560372,19.35187371523923,3,7.968553210447581
sample,1e-13,100fM,1775.1557143925857,269.5903306328466,10.48701661024074,3,3.889982472896234
sample,1e-13,100fM,1779.0814010847341,221.557889203209,45.265858712600085,3,20.43071401130882
sample,1e-13,100fM,1783.0070877768824,374.3583517574935,9.290401208883088,3,2.4816866420283152
sample,1e-13,100fM,1786.9327744690306,393.76339006335576,29.221897477122113,3,7.421181911406331
sample,1e-13,100fM,1790.8584611611789,245.7955330966919,33.75620514847794,3,13.733449393158338
sample,1e-13,100fM,1794.784147853327,248.523721420648,44.00462144625829,3,17.70640693560863
sample,1e-13,100fM,1798.7098345454754,387.1536833698606,5.178869166597208,3,1.3376778754936098
sample,1e-13,100fM,1802.6355212376238,409.6854459370791,5.225987334795185,3,1.2756097114559959
sample,1e-13,100fM,1806.561207929772,305.8479625816706,10.00471921268545,3,3.2711413632562256
sample,1e-13,100fM,1810.4868946219203,203.49190953467587,10.840225102825993,3,5.327103729880118
sample,1e-13,100fM,1814.4125813140686,115.83455898457915,13.169387396901064,3,11.369135008019741
sample,1e-13,100fM,1818.3382680062168,110.71800245749519,8.683459048621224,3,7.84286101255739
sample,1e-13,100fM,1822.2639546983653,146.35122804084057,13.504614879791001,3,9.227537794231848
sample,1e-13,100fM,1826.1896413905135,139.99665714210676,15.878501946098154,3,11.342057924983397
sample,1e-13,100fM,1830.1153280826618,141.69165734517142,19.329335239967456,3,13.641830155800745
sample,1e-13,100fM,1834.04101477481,166.28480304412793,18.999646977491484,3,11.425967153744917
sample,1e-13,100fM,1837.9667014669583,206.1142168296657,3.1780128967095,3,1.5418698164502804
sample,1e-13,100fM,1841.8923881591065,176.60439039607567,10.488290778249238,3,5.9388618565636175
sample,1e-13,100fM,1845.818074851255,150.69333909137538,9.92455595072418,3,6.585928754758206
sample,1e-13,100fM,1849.7437615434033,206.149104722133,5.98211585485372,3,2.901839356962997
sample,1e-13,100fM,1853.6694482355515,197.9530618815658,11.96585921329991,3,6.044796225712849
sample,1e-13,100fM,1857.5951349276997,237.4130482103474,4.38222761157626,3,1.8458242479131208
sample,1e-13,100fM,1861.520821619848,338.87013675028817,25.706062158881544,3,7.585815146002147
sample,1e-13,100fM,1865.4465083119965,254.4531556374358,7.064687705362997,3,2.776419764834554
sample,1e-13,100fM,1869.3721950041447,54.78791477883339,27.066890466897693,3,49.4030308986219
sample,1e-13,100fM,1873.297881696293,52.91653557540467,15.656456421701408,3,29.58707755799956
sample,1e-13,100fM,1877.2235683884412,180.20326023471543,14.335481748961678,3,7.955173358289778
sample,1e-13,100fM,1881.1492550805895,209.91420999701828,10.369855064442055,3,4.9400443469688655
sample,1e-13,100fM,1885.074941772738,215.27534748725432,23.011734554302535,3,10.689442531576903
sample,1e-13,100fM,1889.0006284648862,194.50296305929592,15.758318596888476,3,8.101839863531753
sample,1e-13,100fM,1892.9263151570344,188.51487345036176,20.12582060276615,3,10.675985525389073
sample,1e-13,100fM,1896.8520018491827,169.03347559770023,14.03750943603765,3,8.304573627443437
sample,1e-13,100fM,1900.777688541331,107.5074628978684,22.634853818673996,3,21.054216338615493
sample,1e-13,100fM,1904.7033752334792,209.19051315063936,16.477589530719253,3,7.876834031595707
sample,1e-13,100fM,1908.6290619256276,319.36643463435047,23.315959628374006,3,7.300691963784157
sample,1e-13,100fM,1912.5547486177759,294.2829708782353,9.727539812968816,3,3.305505508503839
sample,1e-13,100fM,1916.4804353099241,287.70566113348445,18.264942952160364,3,6.348482292701959
sample,1e-13,100fM,1920.4061220020724,241.7958838262198,17.611533556718264,3,7.283636626906263
sample,1e-13,100fM,1924.3318086942206,115.9322572045272,12.675177002446055,3,10.933261637513501
sample,1e-13,100fM,1928.257495386369,77.70552776961097,17.484719788819763,3,22.501256076221747
sample,1e-13,100fM,1932.1831820785173,145.9937387579172,9.289360387871259,3,6.3628484802862815
sample,1e-13,100fM,1936.1088687706656,184.51305701472128,15.755441317238592,3,8.538930291519451
sample,1e-13,100fM,1940.0345554628138,207.48997775138037,14.747665264608624,3,7.107651860794762
sample,1e-13,100fM,1943.960242154962,404.10900751733453,9.373907509603969,3,2.3196482471878257
sample,1e-13,100fM,1947.8859288471103,613.5022199243182,30.437679101293963,3,4.96129893467195
sample,1e-13,100fM,1951.8116155392588,501.75252774296973,16.236009170513526,3,3.2358599653793205
sample,1e-13,100fM,1955.7373022314068,281.70063014430434,28.019856546171997,3,9.946678689294556
sample,1e-13,100fM,1959.6629889235555,144.9781478047613,28.48649655446883,3,19.648820864252546
sample,1e-13,100fM,1963.5886756157038,117.56422349838242,12.770186321152517,3,10.862306525869432
sample,1e-13,100fM,1967.514362307852,209.17798976544518,24.05799393583354,3,11.50120715989774
sample,1e-13,100fM,1971.440049,159.09144377443775,14.236465084243843,3,8.948605120730766
sample,1e-12,1pM,342.28007175846005,147.61310804888467,27.72150025799246,3,18.779836441633627
sample,1e-12,1pM,346.20575845060836,320.86881531592513,95.29250766835257,3,29.698276404495168
sample,1e-12,1pM,350.13144514275666,464.2031762764248,132.48197195910046,3,28.539652188896223
sample,1e-12,1pM,354.05713183490496,482.1298207611034,190.8384618993125,3,39.58238086124804
sample,1e-12,1pM,357.9828185270532,421.2526348156884,242.16129789429192,3,57.486001957054896
sample,1e-12,1pM,361.9085052192015,463.05073106845884,216.5738702640388,3,46.77108915567608
sample,1e-12,1pM,365.8341919113498,577.8520231260148,192.08279569893818,3,33.24082775722147
sample,1e-12,1pM,369.7598786034981,625.7283353355608,250.78115152389904,3,40.078279560316226
sample,1e-12,1pM,373.68556529564637,752.7758884824376,291.04036010863103,3,38.66228509196214
sample,1e-12,1pM,377.6112519877947,1085.7547869079917,363.0308224487421,3,33.43580215589745
sample,1e-12,1pM,381.536938679943,1553.5131413167965,581.8503783507967,3,37.45384334873446
sample,1e-12,1pM,385.4626253720913,2152.26984955188,779.356099203306,3,36.2108914625912
sample,1e-12,1pM,389.3883120642395,2745.4408137456703,820.3773188802919,3,29.881442527294244
sample,1e-12,1pM,393.31399875638783,3010.209753246321,769.3777486805898,3,25.558941460835563
sample,1e-12,1pM,397.23968544853614,2868.9478730092196,691.1024312966397,3,24.089055008578708
sample,1e-12,1pM,401.16537214068444,2513.3685120126697,546.1820829162092,3,21.73107844336103
sample,1e-12,1pM,405.0910588328327,2043.7911962485005,425.0933532521343,3,20.799255522404554
sample,1e-12,1pM,409.016745524981,1504.2505157233861,316.31251861503915,3,21.0279149190071
sample,1e-12,1pM,412.9424322171293,1026.2006185982843,203.2681009408137,3,19.80783262618407
sample,1e-12,1pM,416.86811890927754,704.5046496949695,163.38295959145745,3,23.191182579447506
sample,1e-12,1pM,420.7938056014259,534.7949615519474,124.46646473847532,3,23.27367938869133
sample,1e-12,1pM,424.71949229357415,439.04265311516406,125.97854287767831,3,28.693918912847227
sample,1e-12,1pM,428.6451789857224,426.6065793388155,131.95477521790025,3,30.93125648048207
sample,1e-12,1pM,432.57086567787076,473.174166793922,108.32852791282265,3,22.894007220813084
sample,1e-12,1pM,436.496552370019,482.09163362129857,90.83531594901886,3,18.841919173476775
sample,1e-12,1pM,440.42223906216725,459.55642342061384,59.3300159545451,3,12.910278897405961
sample,1e-12,1pM,444.3479257543156,337.64408856562255,61.97568034473892,3,18.355328123179532
sample,1e-12,1pM,448.27361244646386,137.9168510299612,52.827352706022054,3,38.303769489738265
sample,1e-12,1pM,452.1992991386122,111.34772120849938,32.26220958937447,3,28.97428814817257
sample,1e-12,1pM,456.12498583076047,170.33068969327405,46.77691209387931,3,27.462409844117726
sample,1e-12,1pM,460.0506725229087,103.96878817461455,26.27209437331441,3,25.269212842214422
sample,1e-12,1pM,463.9763592150571,126.92338926977057,13.406326770991281,3,10.562534492753477
sample,1e-12,1pM,467.9020459072053,173.73584636496085,26.953959585634774,3,15.514334059197852
sample,1e-12,1pM,471.82773259935357,141.6596253350415,65.21163814299454,3,46.034032624865006
sample,1e-12,1pM,475.7534192915019,262.1425394057721,61.40050618726725,3,23.42256481014133
sample,1e-12,1pM,479.6791059836502,397.2542082932685,97.58588957857339,3,24.565099007467705
sample,1e-12,1pM,483.60479267579854,450.059531467045,154.43413210853296,3,34.314156530610255
sample,1e-12,1pM,487.5304793679468,501.810717429468,150.4855508253361,3,29.98850873416979
sample,1e-12,1pM,491.45616606009503,474.6160926153556,149.04804764972533,3,31.40391781247897
sample,1e-12,1pM,495.3818527522434,435.2234469801875,131.27878453825178,3,30.16353678762807
sample,1e-12,1pM,499.30753944439164,453.19808884309776,167.89787973650834,3,37.047349463699184
sample,1e-12,1pM,503.2332261365399,504.7087155160996,170.6912711602935,3,33.819758984298474
sample,1e-12,1pM,507.15891282868824,531.8056206156404,124.11197891294576,3,23.337846405096013
sample,1e-12,1pM,511.0845995208365,394.04463104582493,146.9242691948328,3,37.28619999335721
sample,1e-12,1pM,515.0102862129849,243.41103568983524,135.3305547133746,3,55.59754278594771
sample,1e-12,1pM,518.9359729051331,279.4695094064608,68.12226110434045,3,24.375561129734315
sample,1e-12,1pM,522.8616595972813,352.88887306056245,24.191047385802705,3,6.8551459772581325
sample,1e-12,1pM,526.7873462894297,343.7106854338495,14.768624866801366,3,4.29681865961183
sample,1e-12,1pM,530.713032981578,254.44700315321822,13.78419569049395,3,5.417315008498504
sample,1e-12,1pM,534.6387196737262,153.27813553675844,42.54870648850754,3,27.759149300393016
sample,1e-12,1pM,538.5644063658746,199.63366344843067,30.42903548002269,3,15.242437049141822
sample,1e-12,1pM,542.4900930580228,277.4319856828042,72.81340111806635,3,26.24549614885284
sample,1e-12,1pM,546.415779750171,224.425606129486,60.795285117977116,3,27.0892819079211
sample,1e-12,1pM,550.3414664423194,291.0781660852065,76.50963338071416,3,26.284909792346884
sample,1e-12,1pM,554.2671531344677,388.8233452399707,163.193841799464,3,41.97120460931825
sample,1e-12,1pM,558.192839826616,185.0042501102989,59.99542532644187,3,32.42921462110886
sample,1e-12,1pM,562.1185265187643,14.340568717644752,9.290653153640772,3,64.78580687117015
sample,1e-12,1pM,566.0442132109125,169.62684800746672,70.90453447645717,3,41.80030184451465
sample,1e-12,1pM,569.9698999030609,347.5241691672274,103.79933728325686,3,29.8682355048834
sample,1e-12,1pM,573.8955865952091,267.1449697426477,71.83964031652903,3,26.891631306303566
sample,1e-12,1pM,577.8212732873574,131.8981001298422,64.3138037190949,3,48.76021993931949
sample,1e-12,1pM,581.7469599795057,192.7800128658814,104.02255465518083,3,53.959201012996175
sample,1e-12,1pM,585.672646671654,248.0696212059423,99.90925380863035,3,40.27468310022844
sample,1e-12,1pM,589.5983333638023,182.90628663022267,89.3046884033017,3,48.82537940527265
sample,1e-12,1pM,593.5240200559506,132.33092330556778,69.93032195888912,3,52.84503441226033
sample,1e-12,1pM,597.4497067480988,179.77142028492563,67.60811760137256,3,37.607823031168266
sample,1e-12,1pM,601.3753934402472,237.12844766718476,59.90433445060151,3,25.26239894029021
sample,1e-12,1pM,605.3010801323954,186.1457337397475,42.55144309552541,3,22.859209416540846
sample,1e-12,1pM,609.2267668245437,122.80162149042224,29.25809824463187,3,23.82549830330524
sample,1e-12,1pM,613.152453516692,131.4615521958073,25.900345596832782,3,19.70184070111628
sample,1e-12,1pM,617.0781402088403,196.79649299854884,4.554765102702469,3,2.31445440581914
sample,1e-12,1pM,621.0038269009887,247.70267376746006,22.20752271509375,3,8.965394832977005
sample,1e-12,1pM,624.9295135931369,242.93458254867463,28.245075522033343,3,11.626617843251745
sample,1e-12,1pM,628.8552002852852,300.982807943109,34.203283511722425,3,11.363866177428793
sample,1e-12,1pM,632.7808869774335,397.45462767005205,61.92588583784283,3,15.58061764203454
sample,1e-12,1pM,636.7065736695818,363.27014788048444,56.039190793912695,3,15.426313205441131
sample,1e-12,1pM,640.63226036173,309.52699092760145,33.11489198516996,3,10.698547446841415
sample,1e-12,1pM,644.5579470538784,300.21265530255164,72.4668646672738,3,24.138510947928673
sample,1e-12,1pM,648.4836337460266,243.1175570600033,56.09324841839807,3,23.072479460853508
sample,1e-12,1pM,652.409320438175,231.45808016188144,41.613767182272454,3,17.978964982846072
sample,1e-12,1pM,656.3350071303232,232.39838095805658,67.20914398179498,3,28.91979871147421
sample,1e-12,1pM,660.2606938224715,130.27904532343857,22.803361858350947,3,17.50347632786067
sample,1e-12,1pM,664.1863805146198,90.3627493464142,33.245467110167695,3,36.79111951620466
sample,1e-12,1pM,668.1120672067681,170.77930577534048,45.120441799848685,3,26.420321592830724
sample,1e-12,1pM,672.0377538989163,211.97114843185375,15.10494700333663,3,7.125944787808089
sample,1e-12,1pM,675.9634405910647,238.21138952304918,26.18673320628691,3,10.993065133753017
sample,1e-12,1pM,679.8891272832129,240.1406629634763,20.67599383472176,3,8.609951175934928
sample,1e-12,1pM,683.8148139753612,199.66443333714105,20.836313825510604,3,10.43566622119809
sample,1e-12,1pM,687.7405006675095,198.39984760943062,23.23948361536154,3,11.713458399983615
sample,1e-12,1pM,691.6661873596578,182.1221584263216,23.16428793515454,3,12.719093676086517
sample,1e-12,1pM,695.5918740518061,237.97131361958236,65.37971457712129,3,27.47377975214122
sample,1e-12,1pM,699.5175607439544,382.32370394098706,64.22514599595891,3,16.79863041028507
sample,1e-12,1pM,703.4432474361026,415.59014788027093,93.81681686897963,3,22.57436018334287
sample,1e-12,1pM,707.368934128251,449.7585574001332,94.26967648880212,3,20.96006289101776
sample,1e-12,1pM,711.2946208203992,518.6455597021042,77.62355775094316,3,14.966590631861964
sample,1e-12,1pM,715.2203075125475,488.11354029006435,115.94047635124497,3,23.75276790771808
sample,1e-12,1pM,719.1459942046959,425.43176793312904,49.831170718819806,3,11.71308173832765
sample,1e-12,1pM,723.0716808968441,288.51835386546026,45.9032801003743,3,15.910003466115567
sample,1e-12,1pM,726.9973675889925,208.81391811972912,88.64215104770574,3,42.4503078367029
sample,1e-12,1pM,730.9230542811407,324.43814436922486,43.779809361483984,3,13.4940388857793
sample,1e-12,1pM,734.848740973289,413.2485827442715,60.28098936553842,3,14.587101295116065
sample,1e-12,1pM,738.7744276654373,486.0052462669359,39.9828800379661,3,8.226841241957644
sample,1e-12,1pM,742.7001143575856,487.66112909898106,32.424237308510726,3,6.648927989897171
sample,1e-12,1pM,746.6258010497338,394.58049709024186,66.07810782000313,3,16.746420136647263
sample,1e-12,1pM,750.5514877418822,303.56961373223857,33.58807910005221,3,11.064374555510797
sample,1e-12,1pM,754.4771744340304,133.73786069193986,59.68607424308665,3,44.62915283247373
sample,1e-12,1pM,758.4028611261788,142.67651111566684,24.522947996887215,3,17.18779622877562
sample,1e-12,1pM,762.328547818327,223.91568584854977,68.13267616859495,3,30.427826398315823
sample,1e-12,1pM,766.2542345104753,271.1794614149364,50.891085755951984,3,18.76657084958313
sample,1e-12,1pM,770.1799212026236,495.3031080156001,80.07748799277407,3,16.167370383278907
sample,1e-12,1pM,774.1056078947719,548.8391663895559,47.464160667441305,3,8.648100130986665
sample,1e-12,1pM,778.0312945869201,434.1043227879365,19.272975844543772,3,4.4397106485297035
sample,1e-12,1pM,781.9569812790685,339.3430445917984,42.16630881811382,3,12.425865061957113
sample,1e-12,1pM,785.8826679712167,191.89792242214773,8.886874584709048,3,4.6310426254429204
sample,1e-12,1pM,789.808354663365,150.55603529820746,12.09859147922473,3,8.035939213769119
sample,1e-12,1pM,793.7340413555133,295.4798719160881,24.90708731579657,3,8.429368523237283
sample,1e-12,1pM,797.6597280476616,481.838612916356,44.874342615230184,3,9.313147890665224
sample,1e-12,1pM,801.58541473981,501.53757838406665,46.1923420672556,3,9.21014577134687
sample,1e-12,1pM,805.5111014319582,451.64920647221624,34.53749772136765,3,7.646974073338102
sample,1e-12,1pM,809.4367881241064,437.8991515058431,45.577220271854294,3,10.408154506608158
sample,1e-12,1pM,813.3624748162548,335.4127111516008,43.42105090644,3,12.945559146330156
sample,1e-12,1pM,817.288161508403,225.40509420156732,41.901426066035434,3,18.589387349234133
sample,1e-12,1pM,821.2138482005513,203.63738244599372,17.839979717447935,3,8.760660495220833
sample,1e-12,1pM,825.1395348926997,264.61178059459365,35.28662318011291,3,13.335242709460026
sample,1e-12,1pM,829.0652215848479,285.59655258327666,70.93790609105042,3,24.838502233098822
sample,1e-12,1pM,832.9909082769963,201.30238964859132,72.13750548334035,3,35.835394507372236
sample,1e-12,1pM,836.9165949691445,160.44276535595617,42.219142944836086,3,26.314145640141057
sample,1e-12,1pM,840.8422816612928,195.33923563264497,72.55907844702797,3,37.145163495716034
