Raman_shift_cm-1,1mM,100µM,10µM,1µM,100nM,10nM,1nM,100pM,10pM,1pM,100fM,10fM,1fM,Blank
793.7340413555133,497.9660623681239,495.18675860029896,964.4557449413197,445.0165044467148,511.134422779912,307.19830787334797,299.04259200067037,359.6907737401464,340.70553146151383,295.4798719160881,262.1625842320398,666.8015233588778,275.55352796400985,172.52126121744675
797.6597280476616,787.9855873222291,668.560445254198,1208.6585085924196,636.5016151507126,664.3610671363656,433.1401883947749,417.54606869076355,511.62622620830984,521.8616909316971,481.83861291635606,438.63196821286084,764.6123241669244,353.0057141787159,259.2784742051046
801.58541473981,1213.0674544377055,921.5678184042337,1495.2470124829226,755.1040867156913,695.3252788295667,454.64346838257404,470.46177684839046,517.2636759099738,499.1715020655111,501.53757838406665,430.02850579977775,798.3556537875811,423.38769453573053,179.12238990340637
805.5111014319582,1532.2083895850583,1023.1983682437531,1594.6824595549476,715.6173599738623,639.0813940074396,421.84267717957493,428.99738224505256,472.21179296341427,448.991925499735,451.6492064722161,367.8942130624831,712.0008445348811,386.8414087777332,151.4607191243178
809.4367881241064,1718.9568838622984,1009.4333933095916,1559.8206752542828,632.8826774665024,605.1318291288989,401.1930914022132,389.508434698534,447.72869850988536,478.899147892612,437.8991515058432,352.21995508349704,622.4639843429633,324.17774560127197,165.92072529300734
813.3624748162548,1778.4132559009026,970.897753425638,1471.3498859144322,524.2968545542707,471.64033655695664,295.6665720195715,315.0394631958489,330.67077076822926,378.02767085343464,335.4127111516008,267.8249037987439,500.13854919726015,252.85525418065149,131.5846067652991
817.288161508403,1686.1357528541266,903.1009549286136,1346.3556728152194,399.90562039487946,362.80661868610804,191.92306589267068,233.356862056125,199.9387228525927,246.88028947219752,225.40509420156735,166.35516644019597,359.30188990347415,180.25274986110588,84.42354107606121
821.2138482005513,1514.9850196360153,829.1249926831281,1243.4069467613813,360.7054268249537,327.81677652133965,170.20659604175296,228.6092594043247,182.63132466150327,230.10213633980595,203.6373824459937,162.00751022295702,308.94243602895824,179.3931474494888,64.27086010299656
825.1395348926997,1257.5995178426972,705.2011692730144,1105.0744462116186,378.26968623229016,330.2715240500492,246.5484447332284,267.6616604869074,280.6082796865297,328.0199282336171,264.61178059459365,257.23490669883375,325.85615805931866,216.17179358667093,120.8633884049612
829.0652215848479,946.127744353532,563.1619542412411,890.7822778889114,353.2178896333296,324.3978811438039,306.58452054557085,276.1531096884447,319.96427047085587,367.7872719509575,285.5965525832768,320.15564503077775,281.98646981947957,230.36704937906026,162.23468533141877
832.9909082769963,673.692440975147,460.22471679755193,649.5785328962716,250.87035551434596,200.78506014022383,208.98220595436155,226.39049972365385,211.23308504608954,239.15992085981134,201.30238964859134,237.91324626666827,155.06768545700587,201.53854839395183,114.15736017116745
836.9165949691445,492.1397068236633,384.72167674695214,509.86724623187064,178.69395116038686,119.980615097684,172.20144380900788,194.5237885672449,160.37189497289455,205.69766280349347,160.44276535595614,172.7449985312449,118.7128377783151,185.23753608503895,57.42789183919773
840.8422816612928,321.9629242693846,264.76725744016625,391.11625002539887,144.92457136252958,163.45247116247538,227.91292213434846,170.86035420971297,189.8301264072147,278.09608072798534,195.33923563264494,221.37855543163428,129.8672159753267,147.56748421318719,113.0045085822165
844.7679683534411,250.46932248507434,230.55419679717536,309.6839996234564,151.03395338187198,199.39657725895935,226.15993502190196,169.82131744149135,203.28492610711098,258.90973001998657,204.54233758142226,225.3351344946048,141.5183061121168,154.34891083478638,122.84261653593379
848.6936550455894,238.17766041974397,230.66567486988814,324.6374271238367,127.56344676764921,214.87440528958456,193.7895078915243,146.37915441058485,174.70056401241334,206.70278718655229,165.12925052644133,173.34849000926164,141.02205270436883,145.3432045630081,112.93180415344439
852.6193417377376,235.64644491138094,206.31575436576586,381.16796181504213,114.60875572843754,265.12879436002396,215.50710922533088,133.8431399278012,195.09727120791462,246.29144824643134,166.18238606386603,189.09216368995092,191.6243699366575,124.07895102201638,145.56160592652452
856.545028429886,192.21353953604344,143.14375898394943,372.33777696356503,94.72252665755279,338.8850607355466,251.00000369399228,124.8471493812643,226.09583632211204,315.041095405872,185.79710228045334,225.7879281681534,227.01971095766666,93.35751362448849,209.09415246608714
860.4707151220342,192.03417449363562,137.73249168040857,363.0467429441934,61.59172540358758,352.55554794708536,212.64628619135246,104.082461609844,178.27487317667828,260.37074273988605,141.266600494068,183.06503450503314,204.0297428782997,86.88982077170304,186.71309607158835
864.3964018141826,294.40859191839786,217.5312755021081,448.69116753707834,104.04444537013912,431.6833575146888,208.81763786149855,153.16465821244898,189.2972735238789,225.89381231163978,162.21739803909915,171.5422799021672,274.0287937445755,163.21540833955294,119.94188358872155
868.3220885063308,358.8486892964505,237.98832574912302,588.4865384057799,226.164603945082,612.4732105509906,352.22320300301817,265.9011371620256,342.643452672253,392.3639738033171,312.4214939093264,318.74454015366496,465.97586968205064,265.1264472088602,232.63038681383125
872.2477751984791,407.9558688566183,275.0905121568698,763.6666280612575,426.8341361871383,746.6563861025818,562.015841057634,435.86888335972185,574.1747358375904,630.8687510699289,506.69488691934214,553.4459137411956,698.315405227608,421.8819573594793,391.624505950956
876.1734618906274,369.6521503069813,293.12251696012515,820.382755237975,489.77882596355414,804.0293583771014,623.1430424554178,510.4400399049009,656.500766238795,688.2354230810436,610.6388518026926,651.6025624111015,742.8917663193225,479.87004100044015,494.3606093132572
880.0991485827757,373.2277108483109,381.15918101244347,816.1654244532378,467.15117166264014,704.9153009433622,501.99327862379033,488.96253597549196,561.6312506914978,537.6579382290214,529.7632703774082,536.6099678080229,677.7867017011353,502.87592524900094,420.7122047607332
884.0248352749239,331.0090885030546,397.24545933446615,792.2231935460452,461.9527646598992,636.2334352565165,476.51842664487657,466.76252640799055,564.9152458430613,531.1392621178086,504.43081217149887,516.0552464445333,653.5046354165268,498.2020813106544,381.6265864662069
887.9505219670723,179.1101058368369,298.9013582188246,690.922565750696,397.4403716299773,599.2524880507333,505.7374171977089,403.5715449386922,590.9857050880122,597.3619383587227,514.9865358691845,545.3981313246575,592.3184656871618,400.97897727370554,414.2204211223692
891.8762086592205,140.30323797691094,337.06373385839294,564.3433674613526,261.6462330011347,359.1106630965051,305.80643343478937,278.05437925532686,365.3727058766616,348.2891337932247,305.38550941385654,309.2863356166874,394.7053792254073,291.799766543501,234.70459587785956
895.8018953513689,166.20373828720366,391.9013658200449,500.21606415396326,122.48895744577085,161.1344509599605,101.86548465534932,154.7319118492296,112.40117626251266,94.23509777631756,104.81897773175406,86.85807441153908,175.03919269586623,176.5493847611652,74.43494922726855
899.7275820435171,298.97818597177087,433.7341658814973,679.8508945391258,189.90227655639922,243.8203054151453,196.49613195381724,174.2626952577826,178.3313719717698,213.19987829824723,167.194482778355,182.59952287764423,247.8429507141994,189.98913398201313,95.9994811568627
903.6532687356654,508.6233388744948,481.59391171741765,993.7374593601485,347.86277429581224,438.799863771935,377.31367959360443,249.90130454343674,368.2602655485673,416.8204226762749,338.17801836861815,382.02036026322276,464.56960397970255,254.7337992657234,214.6999970040909
907.5789554278138,767.3813293940548,591.8287073187817,1260.8158934481469,418.9402547305097,514.4573215302248,412.11679443660717,262.9586219433647,399.5983779586456,429.4850601312423,382.7310783665345,420.85996298169897,547.0868836060724,291.2967351233271,202.48157870426058
911.504642119962,987.4157729980759,683.0401670443199,1442.3334745069967,357.53079811628714,455.1697823905117,297.14063460361155,185.0289499902718,260.0610441862553,290.5420679818099,270.9122116668107,261.07034844614896,430.74528609651946,230.21917394213602,106.36218630703793
915.4303288121102,1188.8456463960165,753.4532649077196,1641.7091082942284,326.33918125567294,391.44681425317714,190.06095429789696,126.02225337479884,168.75463922503164,173.8045861389706,173.74923141322057,127.55697914820976,325.00414412427386,173.06274241380854,50.40334539023647
919.3560155042586,1349.578682248385,824.9707442128606,1876.1314031321099,419.81316293168817,498.53761015455825,288.9591616896833,186.72006404659274,283.7197536838177,276.3808923150163,263.7404969168273,217.7152124652828,381.7040987572964,220.40784680993005,97.30724270040031
923.2817021964069,1414.7296184982902,900.732440234407,1991.2381119918534,540.8964383449772,613.0184835007673,403.23027850744546,293.61602683286725,406.4974217695713,396.49166647025737,397.7596907850047,330.14272291735114,482.6186150910177,301.02344804317806,191.62672050641132
927.2073888885551,1475.5828589826642,1017.261820107606,1979.4967645012746,657.9653815040894,625.0948270405253,449.236966908017,378.89381858391346,464.3232588792093,425.0417614353795,456.38465861737603,385.3395069063885,593.204840550484,415.36564441605134,213.78284367560215
931.1330755807033,1467.1553902664007,1004.3449126458896,1929.4353714308918,652.6804260372519,711.4981333080952,547.5896806350839,396.99417386775104,509.45104452487016,507.059182342114,517.0147466769595,457.958907394912,634.3252159781852,424.24354212525054,311.4599962304874
935.0587622728518,1624.2463841867645,1081.8184695706386,2002.7968083893932,658.4513275375905,709.5975929544292,538.7877174498286,411.63405197750427,481.4595076953485,490.3280110957414,492.9101662688216,427.290389535288,665.8121890195455,452.05152863123385,281.0570150119441
938.9844489650001,1789.1527334046057,1137.8379823276687,2100.9435057972532,639.7733255750845,710.691829513195,521.7086178580088,382.7675542324689,452.2656064644946,466.14794742832214,467.6051714354463,393.5216416715588,683.6932015302137,432.4679789246039,248.23653980136808
942.9101356571483,1860.9037784920981,1133.9866357834542,2162.600123980335,573.9709176399998,733.4762714670735,494.9379552867241,317.20692956422675,398.60114312620414,430.72546646595805,425.6102779771043,351.9452527504933,639.2806726420642,338.3552708390169,242.59495740636774
946.8358223492966,1970.0814241788833,1249.1521454613835,2228.315444620672,574.6046725878758,607.7170842097717,335.8977057495076,279.0608608529412,278.39085727467995,250.61188246908623,283.63014053881994,217.27602294319942,570.0287032839102,320.5666034974189,106.26740222345938
950.7615090414448,1930.1513065110148,1265.1360646473818,2245.9287921802743,595.4545016589758,614.1968808750734,323.35002876403973,271.72305053875505,281.4636954986956,249.85432736898858,294.98988762765003,226.8092937081868,535.2962429724689,303.20856422978824,128.28798334384976
954.6871957335933,1935.2038650845975,1314.5874699247274,2355.419710709048,728.4743804753998,708.3317726136097,412.12861350515465,336.4444582338435,367.33690076428036,377.68306007047215,393.2598946257609,331.33655418020123,642.3039158103785,374.1055595001362,191.33063931674184
958.6128824257415,1981.7660003940168,1382.742564982811,2499.549489077564,858.5397413275326,802.6159676510271,489.6317655703743,408.703852905103,450.0386230449604,470.67798738098764,483.2944482241717,416.51163947026873,764.7823023061418,450.717162395267,237.0739887162288
962.5385691178898,1984.7108392649784,1409.5000211741144,2553.330546310892,881.4280150468063,870.147485511691,534.1889790583114,427.90508364640425,488.2485184246876,508.3706327814181,529.2608042627625,442.5570594670015,813.587137890441,470.106914904565,255.7731944722241
966.464255810038,1981.6432517460967,1449.7559298915044,2522.5479374915008,838.4258172133607,814.7021283943092,450.10540484154166,379.8233933087097,414.03398239456425,407.6257056947252,452.97477572086973,352.55646311057757,797.3058277810354,452.59885616432314,194.73081068398162
970.3899425021863,1892.9418995484396,1414.7838704316432,2430.355020321363,752.5821364309696,787.8382559018812,374.93274229532136,308.35301149323544,360.6344874677746,363.54886301774883,392.2186100210823,304.88511696900355,743.5802143934193,378.0952205218097,189.5020328609198
974.3156291943345,1828.8821408271021,1397.4728876308798,2352.972845069837,708.4654396995836,777.9212708319106,337.0089483689678,272.50546859772743,337.2472733642052,361.95708779074107,350.87786920933746,277.37114385174107,742.1129256942143,339.3492150195081,168.39847281272324
978.241315886483,1762.7857180774515,1366.504658454185,2249.9231883872544,653.3213429188792,694.6819476055664,257.76664917900376,236.3947398963891,270.1135618012096,288.1468256847025,291.6829016112519,234.65450816157707,732.9348507934473,289.07639373778534,161.16582066781228
982.1670025786312,1706.5874190267298,1342.9190004649356,2174.0528597249418,628.1414375338808,663.2011002595355,268.0693909767773,257.24002830912997,284.197618539052,290.4444932212703,285.7401890674112,272.34756516947,739.039148863759,308.45334967915704,155.96777772622875
986.0926892707795,1632.8354545907343,1309.6705536281543,2089.9999982502786,613.7119752067239,700.7437955782985,326.36721839464246,282.76031761013996,331.2555180486567,320.7088480848012,318.78350684749546,316.9601641766523,703.9644734014381,317.28611347166947,177.91854857747876
990.0183759629277,1648.2839109717709,1336.9507317347764,2012.3686507390833,586.766628848751,624.6268944576417,260.0581833092941,255.37951208478685,288.92619464424166,246.04478344169678,278.2236238622766,277.59965192710854,610.6258959018568,279.47157025534545,179.5783427216597
993.944062655076,1946.456559681648,1492.1666610094578,2075.7028189906987,564.4590155774913,589.4664223275012,239.75654722863848,236.70032665648404,269.65440747362425,245.95535080027625,256.25482930269936,233.24990159483835,564.0019530514775,263.3562940784439,157.2876906579634
997.8697493472245,2659.354181004375,1768.4413234749907,2352.031066979919,527.3240184504083,593.0286841311286,222.69915880292436,199.76424162920836,213.43022206810645,237.6300363670493,238.3345527824637,172.0802663731584,508.4846930593928,188.44877760497783,156.36867804113643
1001.7954360393727,3791.0268332384835,2205.4330606650024,2865.217687297045,581.8021025782881,502.45246530046444,143.84090805342376,182.99547188137979,134.7232885154392,126.57428102286411,166.86328508564972,86.96563719901759,460.0182733066997,176.59935526728728,56.77204054412778
1005.721122731521,4586.1165251768525,2385.634564682236,3230.458723786732,621.1816206538717,539.4590237013322,214.61952223833225,194.93018791787685,182.77770534531837,200.21043290742585,225.75508282904147,134.3874043033209,440.92727114759,180.31002566264476,76.8792239402714
1009.6468094236692,4533.076821155105,2218.695349943819,3092.2118198359026,610.3242839493909,568.1964375572355,276.51621114465576,245.4990837021831,251.8928780361187,278.9656181593889,284.3716742406925,216.2372361007803,497.68387751914577,241.1343130891013,136.6820699853966
1013.5724961158174,3611.475205937172,1731.760696256769,2393.3038932755894,504.75504821447277,521.3782600638787,283.8532883678998,277.81142393899887,319.97035037357335,303.127252059466,310.83673419571545,296.0820364013677,534.9476520975678,288.3329665825728,244.3459293093508
1017.4981828079659,2385.578458822148,1135.3843150550304,1549.454991356468,337.39152091853174,528.6347530674037,345.02470414538476,274.72011985149373,386.26207839998074,397.05820053433655,362.52289617597523,386.3989855961263,515.7248787827831,271.1458429418525,376.86185160125666
1021.4238695001142,1557.9667572311491,801.7650401747866,973.5434608751747,184.96833846215478,434.9463667507192,271.65857347156776,231.0058366738836,308.8158320760107,317.8807744551304,259.3890205270533,314.3850798355208,427.169278118151,256.04666202908885,322.1856692238508
1025.3495561922625,1145.8107347615887,658.9302383182231,650.7220285817964,42.81359265199679,318.6599228054776,154.97742808089848,152.98592414554972,195.04558713296248,179.5293341164879,139.1052699832826,202.52232756268515,270.0112301786252,200.52263107229885,238.90081782369683
1029.2752428844108,1058.08093968005,655.7300499458896,555.9930575456759,33.10320914066486,280.1299705889018,154.15104820753174,146.52356756595222,189.33079310813784,160.5115568165529,124.82119300784429,193.40016166671936,210.51081080831358,202.41107083951619,192.85586876719987
1033.200929576559,1125.9737443888228,670.5882518978065,595.0923188358188,71.3766721926521,271.52836697498907,190.72115045065502,165.39369924550002,249.11021398589335,215.94786348128807,157.10554697953953,243.14982793997476,198.66349006433273,199.90838083351844,230.5405915916349
1037.1266162687073,1321.96680593516,716.3528728091534,731.1518071064758,66.58655248416464,247.58633604367125,175.8796682754277,156.28123166214377,238.5286411895653,225.2023456427183,154.65682813626486,240.3554752749782,163.75204996347279,183.46769793886017,242.31488816423686
1041.0523029608557,1648.7628329900251,827.9103145886945,926.2070128742868,35.86617735693174,169.5350235889428,95.83739884174337,128.22332957804377,129.25987782210197,118.7473617425146,88.96502503427168,162.26183475030476,104.68902375705461,166.14599499434135,182.30248530714877
1044.977989653004,2045.704368533118,943.3432030504363,1189.6094179490833,57.70715460545592,150.96207552588766,104.50562892699006,138.3702414329526,131.49385943024566,114.11609539344916,107.26128349918265,186.4392253235197,89.9007991955436,156.4303955340335,163.3549281933907
1048.9036763451522,2579.255459165101,1081.1045558534777,1586.6935413915862,124.58550009236205,171.49316634993428,155.89127854535357,142.59448062339783,196.4572354119262,182.54521983608143,166.64072868586234,237.8851066720243,118.68847606884758,143.16442414875158,179.14633523831245
1052.8293630373005,3475.501355942994,1330.9467331133078,2226.3935033418034,192.1755216905409,115.40954031986794,109.11934229816822,79.40904555571304,137.6594169746606,116.48493553633958,119.6475043978922,164.20071825248885,116.358797338793,83.67781234813222,156.79809087796656
1056.7550497294487,5147.367889469201,1860.4067502778032,3372.1405754977372,378.97395782451446,94.51148140795505,109.8345584209364,26.315864930735106,59.09872206502101,88.84167093590177,87.28792093062295,80.81504063524169,129.3828090106587,43.59161374454667,98.98989190519461
1060.6807364215972,7975.825782939801,2984.6548235131936,5382.9286841521125,896.5786228267892,212.12572553575686,240.2740698412805,80.15790584682773,87.38225675800427,205.28973010237016,216.01230147198848,60.58055778289663,278.5471609921757,102.35381067732382,50.68851289655939
1064.6064231137454,11651.718708063996,5091.283566830073,8601.210415015334,1991.2631888052288,544.5788046727907,579.3159755423544,393.99323178730435,373.87760180984804,524.3496987603659,603.7969718957437,219.81593425511363,779.4683340220076,408.9537745204165,-1.6573016929485578
1068.5321098058937,14725.816665263015,8007.084038445345,12585.690747185903,3509.863968423841,1237.6133981496566,1266.0882825164538,980.7850022574969,1011.8589773847838,1233.4570247549839,1367.893170236,696.8412619784498,1622.8358044292297,889.6509967117807,103.82592506150658
1072.457796498042,16268.681989716153,11095.194268059096,16158.579669195198,4981.232441152356,2019.1555900678563,1946.7204859232722,1655.4407752606426,1680.0491627204958,1885.0859388822876,2170.2427057237087,1220.316349609092,2519.603237361649,1396.3430248070808,244.41081357672377
1076.3834831901902,16671.75060755543,13128.156303992722,17822.103531639517,5831.887057756575,2542.4285172046484,2303.829713788244,2150.7867817734364,2118.7153368886197,2162.7331146116576,2663.8363269681267,1596.9327074593045,3103.696321582857,1752.8974414894699,303.33057451937333
1080.3091698823384,16574.327170670254,12865.268530511838,16578.896823362422,5590.589225957164,2620.175413284845,2318.099722588883,2234.978134293104,2229.657031095325,2194.185338275765,2754.1770627640585,1780.0131383993687,3084.8372084478015,1756.8678869851535,383.60655173792736
1084.234856574487,15798.154123335333,10401.986261489572,13016.947288847987,4310.08276534454,2028.9789463675502,1788.4731995857044,1824.6665900108637,1795.6927420341237,1689.5653759857873,2217.3301267830834,1489.3220430311628,2421.514086935575,1437.6565479343574,371.29519230823956
1088.1605432666352,13299.80377351403,6887.680271186621,8655.03607716863,2603.4346119814477,1184.7261529299699,1056.3849410980165,1145.110560810458,1105.4540795501302,944.9955231891471,1386.149442239103,940.8481147880753,1461.1072028118954,926.5786429265928,365.9858950325294
1092.0862299587834,9276.348969939188,3800.063731475506,5030.696684488412,1252.1008504975407,647.4313934246198,621.4837800495667,589.7750825087037,609.0415594428713,514.6567080127844,770.6044658277946,556.1512513846862,721.4779451120037,477.6756254006116,420.56809922556397
1096.0119166509317,5533.7962642793855,1991.598255198115,2791.815086898113,506.3379676483158,339.9006200215701,316.3218188017009,259.2147061026412,270.9602744400708,233.11557554613452,350.05955109549564,304.23513892659264,304.3057507784366,215.41746724232573,408.09252193429444
1099.93760334308,3327.254812773267,1285.5269187227047,1712.9776175409202,204.80184498803507,180.63261011030488,118.52172671640324,120.39200800715629,107.30505212777625,86.34737236764003,139.31440242000562,168.12000062506738,119.87201133753452,112.35888935188235,339.92699967140203
1103.8632900352284,2460.43686071709,1110.1521703118917,1406.7454928825343,116.77421078992981,174.36129510384708,85.24396494162553,73.47567653948217,89.01073299626316,81.85057268847328,102.49449022085705,139.3251943356507,90.31231984174363,77.50544955035436,310.89299741347423
1107.7889767273766,2252.92236117318,1089.5509876190447,1423.5209342622313,108.01065797471239,152.72053924055572,90.94455182225059,41.20103743401337,71.45402151506208,68.03289138951219,86.23891329091614,135.5355811609361,102.07057906014136,53.23747260407903,336.9837356345646
1111.7146634195249,2363.751460410855,1123.0127456881237,1609.3031627639327,153.5642671680176,147.31098095378562,125.34266982336861,44.396946063873436,80.7391948736819,89.18732287033815,104.10480461208,149.88730939623602,123.06707573674132,48.614751083231816,367.6033259015674
1115.6403501116731,2825.22481461314,1257.003954020856,2051.9922661029173,253.16064704461732,172.1657962680784,123.28685657167611,52.257818697779705,93.84230683443052,72.23897225441563,102.1657232237172,128.9474240262568,169.35994884518897,48.299360283368856,354.9779962616122
1119.5660368038214,3751.7312284898735,1504.4520412425773,2723.40618827265,427.4872943474258,205.51536416862217,172.0808298254387,54.72581076537988,127.5805091963204,113.4026629953341,122.58742367127901,127.23488403524861,232.18508201316337,42.516578756490496,360.3369314377515
1123.4917234959698,5449.204740486034,2015.3552022102099,3876.7684465470234,720.7462067776175,329.5251196617803,311.4677816066625,70.11830862598721,201.12787166927973,239.22568485554797,204.7588282581887,157.7088030018516,305.43288583251694,46.92928627539107,360.2640719656189
1127.417410188118,8293.560157986192,3119.425516479999,6087.123208644955,1334.4206224509246,400.2562498469821,379.6068127428281,152.34524216067584,235.50459607461815,254.4708993139481,246.2775659632884,112.96913198677733,495.02103989505207,162.66853225896187,226.41649084512662
1131.3430968802663,11701.05705372864,4653.378352390117,9280.802002946364,2344.3829252645232,630.1141690888836,692.7550600554187,348.9774139329768,483.1913060250834,564.8300484218925,542.125076399869,236.3822073929232,888.8497953643042,363.7871333463865,226.9164131009153
1135.2687835724146,14539.726393620736,6234.690996304001,12634.634268018788,3502.541751583811,1004.5559890766607,1199.525435774657,591.9031499021871,931.9405802656435,1095.8640911460293,997.5495576190232,515.6083608667611,1348.8998744301834,564.2127225724369,385.49300395532003
1139.1944702645628,16128.912472470256,7379.737659501619,14949.41258368106,4270.782091340869,1080.7347976093556,1372.9725785018666,726.2896269842241,1123.368799180021,1246.407906724142,1139.7052610001006,599.4060701521989,1564.4537943557204,700.9539812812031,405.26443286823735
1143.120156956711,16292.00377052316,7388.847853348305,15069.526002330605,4137.021137964965,1011.6490056219042,1291.853359957454,686.1881659725965,1058.4003288587003,1156.5160217470773,1079.0076904641596,546.9550498690509,1407.6199836328608,655.3677567471261,406.6606700676821
1147.0458436488595,15353.959353031536,6374.095766740376,13011.02093774161,3283.688766882077,853.5048152497751,1058.6420903407072,569.9414158759075,871.4453672731584,929.8001722854335,887.0079730420024,478.4721097894668,1135.511088687393,540.8832522018873,398.7058975797171
1150.9715303410078,13569.597344238768,5019.987742737529,9782.221210764586,2253.8793415039254,728.2474660966948,844.8081074185626,477.14414147594135,695.10302492726,702.5880299246007,703.5844886110614,453.82263534176286,960.9020343752717,449.71954705616037,368.7945498702817
1154.897217033156,11390.163566735346,3958.059695950148,6764.494059407642,1399.4924287942108,712.8149409683875,725.0329735617876,404.2311931443623,590.1563318691861,599.1004192747303,627.0224450069117,455.4709834371466,819.6792640491088,355.27615623016476,354.71965027248336
1158.8229037253043,9789.391657938884,3616.298696021821,4998.767943462797,929.2769970974673,558.105129825198,533.1148441528704,359.1927554478645,446.9172142453575,405.8157139959491,489.9737398457647,361.1283290506672,717.0135980415457,348.17999026253057,237.06233612719956
1162.7485904174525,9156.914652552337,3700.4950541499097,4302.5353198323955,764.569326882119,527.200923467776,515.6677092396408,378.8275556935268,435.9652455374951,388.38027816105625,508.4449846766975,362.83122007983485,727.9846898697615,348.2594431578853,256.25340053721646
1166.674277109601,9357.585526535902,3970.4014979990616,4236.36808952423,813.8870306031691,608.7740126316276,650.3687928343104,478.9631565090333,557.8535904556552,564.7717176756364,653.8775429782324,502.1250563229062,878.5882893597151,405.3492194249069,348.9309440897716
1170.5999638017493,9796.143876674849,4247.945377582705,4418.924141537424,915.8891690230524,646.1231382625452,723.1120139676241,567.4356204374368,594.5914385490227,616.3079850067858,717.1479044855764,575.4668426097668,979.2949753087162,480.59144214771516,354.276651362141
1174.5256504938975,9988.233843229695,4399.046703920169,4614.667193799681,985.3675097620264,721.5661612687586,715.5326291940827,614.9161420584622,561.2839105299423,581.4181311568776,744.9515407988171,555.1971429140066,961.4331202068049,493.6715216480039,288.6639697138281
1178.4513371860457,10023.051966099829,4520.464293604786,4965.365602092387,1143.5309341615507,756.0901460368451,644.5430462828097,665.073632143029,556.9071622248069,524.0936865653513,730.2521494063693,496.350980119622,994.144913666058,545.7846390862991,158.62073353197437
1182.377023878194,9791.417255360053,4431.768057653602,5373.038463479478,1334.2513859336952,860.8957935984147,731.0726187088138,728.5962243721009,672.9762680251713,633.842112893876,818.8486186376115,594.0587102659588,1084.9231955726395,584.1875727778336,198.79741711801907
1186.3027105703422,9158.512612711602,4119.14313209159,5585.238199745684,1429.0778156061153,879.8290686924605,832.4140469409593,754.5360987215196,764.9491745744713,783.8977835017758,893.7820664781334,708.9647385704397,1102.153552481209,605.0497051059867,287.251999049822
1190.2283972624907,8025.246744698335,3646.9586661735616,5352.537296644973,1271.3365901710188,652.0598042123861,677.8961150701027,627.9881154885098,631.8352217873631,642.1337528988557,722.0238314636073,572.2958061764455,897.2653266481044,535.5730747339762,255.46094119920073
1194.154083954639,6516.901365712312,3081.3025460760846,4574.212872182668,941.4588749905215,424.93560068725725,465.37204363696617,440.66219835831504,428.5064092137597,425.7308497356732,491.2930074300953,363.248360793318,607.5658294520588,397.2202631212574,166.8149567293586
1198.0797706467872,4984.048166359242,2523.203298510103,3365.8949431764154,588.764749012691,284.46027926165215,315.7607675020263,280.0305834190915,289.97060451661366,320.6425491948507,322.3702567387575,232.37848944432727,377.34618667845945,236.22308878265824,136.40498018060137
1202.0054573389355,3832.069628509293,2146.805181189198,2157.269547697541,302.1014831538134,149.83608709793737,181.71185953432934,163.31550227824752,162.9767195590321,196.19298146528143,168.08879325275828,129.06056854192585,208.34823691250057,122.21182659843318,99.63294694211577
1205.9311440310837,3215.8969151342144,2014.0903420999089,1358.8525368091055,137.68653481039965,89.78781677507409,103.74129163393717,119.80414785617702,74.25165999434762,97.31768415069355,84.32636253500176,73.23849862874337,97.79574390764195,107.7621329093417,28.674344024557417
1209.8568307232322,2995.355095680618,2012.9099528723368,1014.2195660239504,114.77689299131339,124.77282920908816,106.54974200128112,159.6892071750143,96.04549283088723,92.78863938009724,106.50734624174268,110.16188855078146,92.52520318275188,150.733538067107,57.4403717453413
1213.7825174153804,3007.0765692759805,2069.129939905629,1030.5009368751832,261.76418578783176,233.123848749583,249.4499952471755,298.9516887498352,272.58417950978634,249.44269471354497,244.04560127007318,272.61603825210926,280.3444222583091,281.2104182287612,198.52744151368432
1217.7082041075287,2983.06633726642,2041.3527640100303,1122.2917832199607,369.803671050752,410.68194336616347,452.6628139380545,412.6577419927243,487.966594522707,504.47909941768194,435.00463597126776,482.090685223554,460.79517298516197,352.6128226600373,400.83004012909146
1221.633890799677,2971.7941225810864,2081.0041656126264,1113.0230229406304,329.3704823599088,347.92275854830973,377.27979947645053,393.50976807980896,413.8403791537147,405.38733630680326,368.18182217973543,407.0511284175664,426.8291764612367,357.18593265384345,358.6584558017308
1225.5595774918252,2928.8683317452824,2139.725589820217,1036.1892027877525,234.0393287213586,231.7407759965048,217.11050818056933,331.3797744405031,230.68344228510355,200.02842152795094,212.59795290132232,237.44434875473877,280.30369840697756,336.44171013949017,190.21731033141083
1229.4852641839736,2746.8353435534236,2068.7674259427704,994.2048933908758,207.596463380673,286.86874563639424,269.744341813922,320.88327364200165,267.03697450442445,281.20215141081525,257.0953043763136,280.42557785761113,218.04858662546627,292.1469073353086,199.70606219549208
1233.410950876122,2613.0922909407523,2070.8119763149302,1048.2966651442462,263.79725507845967,316.6363251659213,312.0102230350441,339.2261825044379,308.3400486412819,323.6232196812134,303.6280161412084,324.27796296658875,247.4838020998155,304.11621459153594,210.10616374336595
1237.3366375682701,2523.451424741427,2153.937538886495,1137.3124033398929,300.58738858919315,327.25953378551344,285.0920968249423,343.9449651373142,268.0352359539116,259.6192150641684,297.97708530123725,294.23774945238466,263.76514396209006,319.3195992439026,176.0226499237594
